1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18
Schluessel;Straftat;Gemeindeschluessel;Stadt;erfasste Faelle;HZ nach Zensus;Versuche - Anzahl;Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;aufgeklaerte Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in %
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;7314000;Ludwigshafen am Rhein;55;32;8;14.5;0;0;33;60;25;22;3;8;32
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;15003000;Magdeburg;174;73;26;14.9;0;0;55;31.6;43;42;1;19;44.2
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;7315000;Mainz;39;18;3;7.7;0;0;29;74.4;26;23;3;13;50
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;8222000;Mannheim;67;22;8;11.9;0;0;35;52.2;37;34;3;19;51.4
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5170024;Moers;33;32;7;21.2;0;0;3;9.1;3;2;1;1;33.3
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5116000;Mönchengladbach;160;61;18;11.3;0;0;21;13.1;27;26;1;6;22.2
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5117000;Mülheim an der Ruhr;58;34;7;12.1;0;0;14;24.1;19;17;2;5;26.3
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;9162000;München;166;11;22;13.3;0;0;81;48.8;99;87;12;54;54.5
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5515000;Münster;55;17;11;20;0;0;20;36.4;30;30;0;16;53.3
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5162024;Neuss;73;47;11;15.1;0;0;13;17.8;19;19;0;11;57.9
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;9564000;Nürnberg;101;19;16;15.8;0;0;61;60.4;61;61;0;41;67.2
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5119000;Oberhausen;95;45;12;12.6;0;0;13;13.7;20;18;2;14;70
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;6413000;Offenbach am Main;32;25;1;3.1;0;0;12;37.5;17;16;1;10;58.8
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;3403000;Oldenburg (Oldenburg);52;31;10;19.2;0;0;29;55.8;30;29;1;10;33.3
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;3404000;Osnabrück;43;26;7;16.3;0;0;9;20.9;13;11;2;3;23.1
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5774032;Paderborn;54;36;6;11.1;0;0;21;38.9;16;16;0;6;37.5
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;8231000;Pforzheim;20;16;4;20;0;0;5;25;4;4;0;0;0
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;12054000;Potsdam;169;95;29;17.2;0;0;29;17.2;49;47;2;29;59.2
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5562032;Recklinghausen;48;43;6;12.5;0;0;23;47.9;28;27;1;16;57.1
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;9362000;Regensburg;23;15;0;0;0;0;13;56.5;14;13;1;5;35.7
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5120000;Remscheid;24;22;3;12.5;0;0;10;41.7;19;19;0;5;26.3
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;8415061;Reutlingen;11;9;1;9.1;0;0;8;72.7;8;8;0;5;62.5
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;13003000;Rostock;92;44;20;21.7;0;0;18;19.6;21;18;3;8;38.1
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;10041100;Saarbrücken;67;37;7;10.4;0;0;20;29.9;24;21;3;5;20.8
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;3102000;Salzgitter;30;29;4;13.3;0;0;11;36.7;13;12;1;8;61.5
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;13004000;Schwerin;19;20;2;10.5;0;0;8;42.1;5;4;1;0;0
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5970040;Siegen;13;13;3;23.1;0;0;3;23.1;4;4;0;0;0
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5122000;Solingen;27;17;4;14.8;0;0;12;44.4;22;20;2;13;59.1
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;8111000;Stuttgart;82;13;8;9.8;0;0;55;67.1;61;58;3;38;62.3
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;7211000;Trier;17;15;2;11.8;0;0;6;35.3;7;6;1;0;0
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;8421000;Ulm;6;5;0;0;0;0;5;83.3;4;4;0;2;50
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;6414000;Wiesbaden;45;16;2;4.4;0;0;19;42.2;21;21;0;5;23.8
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;3103000;Wolfsburg;96;77;16;16.7;0;0;18;18.8;18;17;1;10;55.6
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;5124000;Wuppertal;112;32;11;9.8;0;0;19;17;21;20;1;10;47.6
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;9663000;Würzburg;23;18;2;8.7;0;0;13;56.5;13;11;2;7;53.8
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5334002;Aachen;437;177;100;22.9;0;0;40;9.2;44;42;2;20;45.5
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9761000;Augsburg;22;7;0;0;0;0;6;27.3;7;7;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5378004;Bergisch Gladbach;16;14;1;6.3;0;0;1;6.3;1;1;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;11000000;Berlin;2,088;57;269;12.9;0;0;221;10.6;265;260;5;139;52.5
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5711000;Bielefeld;53;16;2;3.8;0;0;6;11.3;8;8;0;1;12.5
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5911000;Bochum;82;22;8;9.8;0;0;7;8.5;13;13;0;2;15.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5314000;Bonn;241;74;50;20.7;0;0;37;15.4;18;18;0;1;5.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5512000;Bottrop;38;32;6;15.8;0;0;3;7.9;3;3;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3101000;Braunschweig;28;11;2;7.1;0;0;6;21.4;9;8;1;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4011000;Bremen;113;20;9;8;0;0;23;20.4;29;28;1;12;41.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4012000;Bremerhaven;152;134;23;15.1;0;0;21;13.8;21;21;0;1;4.8
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;14511000;Chemnitz;53;21;2;3.8;0;0;9;17;8;7;1;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;12052000;Cottbus;21;21;0;0;0;0;1;4.8;1;1;0;1;100
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;6411000;Darmstadt;49;31;6;12.2;0;0;10;20.4;14;14;0;2;14.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5913000;Dortmund;228;39;50;21.9;0;0;22;9.6;30;29;1;6;20
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;14612000;Dresden;171;31;27;15.8;0;0;36;21.1;31;31;0;6;19.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5112000;Duisburg;233;47;21;9;0;0;50;21.5;45;41;4;6;13.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5111000;Düsseldorf;203;33;23;11.3;0;0;38;18.7;56;52;4;25;44.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;16051000;Erfurt;40;19;3;7.5;0;0;6;15;7;5;2;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9562000;Erlangen;9;8;0;0;0;0;5;55.6;6;6;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5113000;Essen;146;25;15;10.3;0;0;11;7.5;14;12;2;6;42.9
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;6412000;Frankfurt am Main;436;58;71;16.3;0;0;51;11.7;61;61;0;21;34.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8311000;Freiburg im Breisgau;153;66;40;26.1;0;0;28;18.3;27;27;0;11;40.7
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9563000;Fürth;5;4;1;20;0;0;1;20;2;2;0;1;50
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5513000;Gelsenkirchen;71;27;9;12.7;0;0;12;16.9;17;16;1;8;47.1
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3159016;Göttingen;54;45;14;25.9;0;0;8;14.8;16;16;0;4;25
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5754008;Gütersloh;11;11;0;0;0;0;3;27.3;3;3;0;1;33.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5914000;Hagen;47;25;8;17;0;0;8;17;12;12;0;2;16.7
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;15002000;Halle (Saale);120;50;18;15;0;0;23;19.2;24;24;0;3;12.5
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;2000000;Hamburg;518;28;89;17.2;0;0;67;12.9;91;89;2;31;34.1
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5915000;Hamm;99;55;18;18.2;0;0;13;13.1;16;15;1;1;6.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3241001;Hannover;276;51;43;15.6;0;0;77;27.9;57;55;2;22;38.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8221000;Heidelberg;67;42;10;14.9;0;0;12;17.9;20;19;1;3;15
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8121000;Heilbronn;14;11;2;14.3;0;0;5;35.7;7;7;0;3;42.9
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5916000;Herne;34;22;4;11.8;0;0;3;8.8;3;3;0;2;66.7
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3254021;Hildesheim;60;59;4;6.7;0;0;14;23.3;18;17;1;1;5.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9161000;Ingolstadt;33;24;3;9.1;0;0;8;24.2;9;9;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;16053000;Jena;28;25;4;14.3;0;0;7;25;8;8;0;1;12.5
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8212000;Karlsruhe;155;50;31;20;0;0;32;20.6;26;26;0;5;19.2
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;6611000;Kassel;34;17;3;8.8;0;0;3;8.8;3;3;0;1;33.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;1002000;Kiel;64;26;8;12.5;0;0;10;15.6;14;14;0;2;14.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;7111000;Koblenz;35;31;7;20;0;0;4;11.4;4;4;0;1;25
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5315000;Köln;824;76;155;18.8;0;0;67;8.1;82;79;3;32;39
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5114000;Krefeld;114;50;19;16.7;0;0;17;14.9;26;24;2;9;34.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;14713000;Leipzig;463;79;73;15.8;0;0;61;13.2;66;63;3;9;13.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5316000;Leverkusen;139;85;16;11.5;0;0;24;17.3;29;29;0;8;27.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;1003000;Lübeck;79;36;11;13.9;0;0;14;17.7;13;13;0;3;23.1
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;7314000;Ludwigshafen am Rhein;106;62;13;12.3;0;0;21;19.8;28;28;0;3;10.7
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;15003000;Magdeburg;85;36;5;5.9;0;0;17;20;21;21;0;4;19
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;7315000;Mainz;89;41;19;21.3;0;0;24;27;30;28;2;6;20
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8222000;Mannheim;125;40;11;8.8;0;0;13;10.4;26;26;0;6;23.1
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5170024;Moers;38;37;3;7.9;0;0;7;18.4;9;9;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5116000;Mönchengladbach;145;55;13;9;0;0;19;13.1;22;21;1;2;9.1
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5117000;Mülheim an der Ruhr;30;18;2;6.7;0;0;6;20;10;10;0;4;40
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9162000;München;281;19;54;19.2;0;0;67;23.8;75;75;0;32;42.7
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5515000;Münster;90;29;19;21.1;0;0;9;10;13;13;0;2;15.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5162024;Neuss;56;36;8;14.3;0;0;12;21.4;11;11;0;5;45.5
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9564000;Nürnberg;57;11;3;5.3;0;0;17;29.8;17;16;1;12;70.6
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5119000;Oberhausen;90;43;8;8.9;0;0;19;21.1;14;13;1;3;21.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;6413000;Offenbach am Main;39;30;6;15.4;0;0;5;12.8;5;5;0;2;40
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3403000;Oldenburg (Oldenburg);46;27;6;13;0;0;18;39.1;3;3;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3404000;Osnabrück;15;9;4;26.7;0;0;1;6.7;1;1;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5774032;Paderborn;67;44;5;7.5;0;0;13;19.4;13;13;0;2;15.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8231000;Pforzheim;36;29;8;22.2;0;0;9;25;7;7;0;5;71.4
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;12054000;Potsdam;27;15;1;3.7;0;0;8;29.6;8;8;0;4;50
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5562032;Recklinghausen;135;120;8;5.9;0;0;82;60.7;18;14;4;6;33.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9362000;Regensburg;34;22;4;11.8;0;0;4;11.8;2;2;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5120000;Remscheid;5;5;1;20;0;0;0;0;0;0;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8415061;Reutlingen;26;22;2;7.7;0;0;11;42.3;9;9;0;2;22.2
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;13003000;Rostock;131;63;23;17.6;0;0;17;13;21;20;1;1;4.8
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;10041100;Saarbrücken;147;81;17;11.6;0;0;27;18.4;37;36;1;3;8.1
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3102000;Salzgitter;20;19;3;15;0;0;2;10;4;4;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;13004000;Schwerin;12;13;0;0;0;0;0;0;0;0;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5970040;Siegen;20;19;2;10;0;0;3;15;3;3;0;1;33.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5122000;Solingen;78;49;5;6.4;0;0;3;3.8;6;6;0;1;16.7
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8111000;Stuttgart;142;22;25;17.6;0;0;32;22.5;41;37;4;12;29.3
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;7211000;Trier;28;25;3;10.7;0;0;6;21.4;10;10;0;3;30
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8421000;Ulm;15;12;5;33.3;0;0;8;53.3;4;4;0;2;50
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;6414000;Wiesbaden;128;46;20;15.6;0;0;11;8.6;10;9;1;3;30
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3103000;Wolfsburg;125;101;18;14.4;0;0;27;21.6;12;12;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5124000;Wuppertal;95;27;11;11.6;0;0;10;10.5;15;14;1;6;40
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9663000;Würzburg;23;18;8;34.8;0;0;4;17.4;3;3;0;1;33.3
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5334002;Aachen;1,843;745;93;5;0;0;106;5.8;117;111;6;53;45.3
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9761000;Augsburg;865;293;23;2.7;0;0;69;8;66;62;4;19;28.8
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5378004;Bergisch Gladbach;236;211;5;2.1;0;0;12;5.1;14;14;0;4;28.6
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;11000000;Berlin;28,711;788;713;2.5;0;0;1,161;4;940;902;38;464;49.4
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5711000;Bielefeld;1,109;332;22;2;0;0;49;4.4;53;48;5;24;45.3
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5911000;Bochum;767;210;21;2.7;0;0;66;8.6;72;69;3;20;27.8
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5314000;Bonn;2,504;765;45;1.8;0;0;224;8.9;151;142;9;52;34.4
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5512000;Bottrop;253;216;5;2;0;0;19;7.5;18;17;1;6;33.3
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3101000;Braunschweig;1,255;505;27;2.2;0;0;221;17.6;146;140;6;37;25.3
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;4011000;Bremen;5,377;944;120;2.2;0;0;187;3.5;202;171;31;89;44.1
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;4012000;Bremerhaven;940;827;15;1.6;0;0;69;7.3;61;59;2;17;27.9
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;14511000;Chemnitz;894;362;25;2.8;0;0;236;26.4;180;155;25;46;25.6
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;12052000;Cottbus;967;965;12;1.2;0;0;87;9;68;61;7;22;32.4
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6411000;Darmstadt;737;463;13;1.8;0;0;205;27.8;69;67;2;20;29
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5913000;Dortmund;2,472;421;98;4;0;0;247;10;228;214;14;87;38.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;14612000;Dresden;3,943;711;78;2;0;0;389;9.9;310;269;41;72;23.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5112000;Duisburg;2,136;428;45;2.1;0;0;108;5.1;111;106;5;53;47.7
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5111000;Düsseldorf;3,571;577;86;2.4;0;0;184;5.2;211;197;14;87;41.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16051000;Erfurt;1,103;516;25;2.3;0;0;165;15;99;85;14;8;8.1
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9562000;Erlangen;624;557;15;2.4;0;0;114;18.3;86;80;6;32;37.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5113000;Essen;1,454;249;49;3.4;0;0;80;5.5;73;70;3;24;32.9
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6412000;Frankfurt am Main;4,050;538;136;3.4;0;0;225;5.6;196;186;10;97;49.5
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8311000;Freiburg im Breisgau;1,706;741;42;2.5;0;0;127;7.4;122;117;5;49;40.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9563000;Fürth;319;250;6;1.9;0;0;64;20.1;53;43;10;16;30.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5513000;Gelsenkirchen;699;268;23;3.3;0;0;78;11.2;72;70;2;32;44.4
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3159016;Göttingen;1,730;1,444;41;2.4;0;0;284;16.4;111;99;12;35;31.5
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5754008;Gütersloh;913;911;17;1.9;0;0;88;9.6;78;73;5;34;43.6
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5914000;Hagen;165;87;8;4.8;0;0;15;9.1;17;14;3;8;47.1
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;15002000;Halle (Saale);2,664;1,113;142;5.3;0;0;315;11.8;115;102;13;34;29.6
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;2000000;Hamburg;12,078;656;324;2.7;0;0;494;4.1;468;442;26;197;42.1
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5915000;Hamm;817;456;19;2.3;0;0;68;8.3;74;67;7;27;36.5
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3241001;Hannover;4,131;768;138;3.3;0;0;538;13;405;382;23;155;38.3
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8221000;Heidelberg;1,035;645;30;2.9;0;0;59;5.7;74;70;4;28;37.8
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8121000;Heilbronn;282;224;6;2.1;0;0;24;8.5;18;18;0;10;55.6
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5916000;Herne;385;246;15;3.9;0;0;31;8.1;37;32;5;11;29.7
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3254021;Hildesheim;680;667;19;2.8;0;0;63;9.3;61;49;12;16;26.2
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9161000;Ingolstadt;678;495;8;1.2;0;0;66;9.7;56;55;1;29;51.8
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16053000;Jena;304;273;3;1;0;0;49;16.1;34;30;4;6;17.6
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8212000;Karlsruhe;2,012;643;34;1.7;0;0;93;4.6;101;93;8;40;39.6
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6611000;Kassel;670;332;23;3.4;0;0;47;7;48;46;2;18;37.5
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;1002000;Kiel;1,617;653;54;3.3;0;0;155;9.6;135;127;8;42;31.1
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;7111000;Koblenz;472;414;21;4.4;0;0;66;14;41;40;1;18;43.9
