1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
892000;Gewaltkriminalität;7312000;Kaiserslautern;insg.;557;391;166;3;2;1;26;16;10;29;18;11;53;39;14;76;57;19;368;255;113;31;22;9;399;277;122
892000;Gewaltkriminalität;8212000;Karlsruhe;vers.;163;106;57;3;2;1;10;5;5;13;7;6;13;8;5;17;12;5;112;73;39;8;6;2;120;79;41
892000;Gewaltkriminalität;8212000;Karlsruhe;voll.;961;670;291;5;4;1;38;34;4;43;38;5;82;50;32;105;75;30;673;478;195;58;29;29;731;507;224
892000;Gewaltkriminalität;8212000;Karlsruhe;insg.;1,124;776;348;8;6;2;48;39;9;56;45;11;95;58;37;122;87;35;785;551;234;66;35;31;851;586;265
892000;Gewaltkriminalität;6611000;Kassel;vers.;178;123;55;4;3;1;5;4;1;9;7;2;11;5;6;16;12;4;132;94;38;10;5;5;142;99;43
892000;Gewaltkriminalität;6611000;Kassel;voll.;1,095;775;320;7;4;3;33;21;12;40;25;15;98;61;37;120;87;33;783;567;216;54;35;19;837;602;235
892000;Gewaltkriminalität;6611000;Kassel;insg.;1,273;898;375;11;7;4;38;25;13;49;32;17;109;66;43;136;99;37;915;661;254;64;40;24;979;701;278
892000;Gewaltkriminalität;1002000;Kiel;vers.;119;76;43;2;0;2;3;0;3;5;0;5;14;13;1;12;9;3;81;50;31;7;4;3;88;54;34
892000;Gewaltkriminalität;1002000;Kiel;voll.;977;762;215;0;0;0;39;30;9;39;30;9;157;129;28;93;61;32;657;517;140;31;25;6;688;542;146
892000;Gewaltkriminalität;1002000;Kiel;insg.;1,096;838;258;2;0;2;42;30;12;44;30;14;171;142;29;105;70;35;738;567;171;38;29;9;776;596;180
892000;Gewaltkriminalität;7111000;Koblenz;vers.;107;66;41;0;0;0;4;3;1;4;3;1;16;13;3;5;1;4;69;41;28;13;8;5;82;49;33
892000;Gewaltkriminalität;7111000;Koblenz;voll.;457;335;122;0;0;0;21;18;3;21;18;3;80;64;16;50;36;14;284;203;81;22;14;8;306;217;89
892000;Gewaltkriminalität;7111000;Koblenz;insg.;564;401;163;0;0;0;25;21;4;25;21;4;96;77;19;55;37;18;353;244;109;35;22;13;388;266;122
892000;Gewaltkriminalität;5315000;Köln;vers.;1,221;852;369;3;2;1;66;55;11;69;57;12;100;68;32;87;56;31;847;590;257;118;81;37;965;671;294
892000;Gewaltkriminalität;5315000;Köln;voll.;5,881;4,159;1,722;35;18;17;271;165;106;306;183;123;590;404;186;639;445;194;3,975;2,880;1,095;371;247;124;4,346;3,127;1,219
892000;Gewaltkriminalität;5315000;Köln;insg.;7,102;5,011;2,091;38;20;18;337;220;117;375;240;135;690;472;218;726;501;225;4,822;3,470;1,352;489;328;161;5,311;3,798;1,513
892000;Gewaltkriminalität;5114000;Krefeld;vers.;147;95;52;1;0;1;9;7;2;10;7;3;20;18;2;6;4;2;95;58;37;16;8;8;111;66;45
892000;Gewaltkriminalität;5114000;Krefeld;voll.;911;625;286;2;2;0;61;44;17;63;46;17;139;89;50;113;80;33;543;376;167;53;34;19;596;410;186
892000;Gewaltkriminalität;5114000;Krefeld;insg.;1,058;720;338;3;2;1;70;51;19;73;53;20;159;107;52;119;84;35;638;434;204;69;42;27;707;476;231
892000;Gewaltkriminalität;14713000;Leipzig;vers.;510;351;159;4;3;1;38;27;11;42;30;12;44;29;15;41;29;12;353;243;110;30;20;10;383;263;120
892000;Gewaltkriminalität;14713000;Leipzig;voll.;2,479;1,872;607;16;10;6;116;88;28;132;98;34;284;220;64;244;189;55;1,722;1,303;419;97;62;35;1,819;1,365;454
892000;Gewaltkriminalität;14713000;Leipzig;insg.;2,989;2,223;766;20;13;7;154;115;39;174;128;46;328;249;79;285;218;67;2,075;1,546;529;127;82;45;2,202;1,628;574
892000;Gewaltkriminalität;5316000;Leverkusen;vers.;153;118;35;0;0;0;12;8;4;12;8;4;12;9;3;10;8;2;75;56;19;44;37;7;119;93;26
892000;Gewaltkriminalität;5316000;Leverkusen;voll.;422;275;147;2;2;0;43;24;19;45;26;19;71;49;22;45;30;15;235;155;80;26;15;11;261;170;91
892000;Gewaltkriminalität;5316000;Leverkusen;insg.;575;393;182;2;2;0;55;32;23;57;34;23;83;58;25;55;38;17;310;211;99;70;52;18;380;263;117
892000;Gewaltkriminalität;1003000;Lübeck;vers.;173;111;62;1;1;0;10;7;3;11;8;3;18;15;3;15;12;3;115;70;45;14;6;8;129;76;53
892000;Gewaltkriminalität;1003000;Lübeck;voll.;819;598;221;2;2;0;30;21;9;32;23;9;83;53;30;83;61;22;576;429;147;45;32;13;621;461;160
892000;Gewaltkriminalität;1003000;Lübeck;insg.;992;709;283;3;3;0;40;28;12;43;31;12;101;68;33;98;73;25;691;499;192;59;38;21;750;537;213
892000;Gewaltkriminalität;7314000;Ludwigshafen am Rhein;vers.;126;86;40;2;1;1;12;12;0;14;13;1;10;7;3;12;9;3;87;54;33;3;3;0;90;57;33
892000;Gewaltkriminalität;7314000;Ludwigshafen am Rhein;voll.;806;532;274;3;2;1;83;52;31;86;54;32;100;70;30;63;43;20;517;341;176;40;24;16;557;365;192
892000;Gewaltkriminalität;7314000;Ludwigshafen am Rhein;insg.;932;618;314;5;3;2;95;64;31;100;67;33;110;77;33;75;52;23;604;395;209;43;27;16;647;422;225
892000;Gewaltkriminalität;15003000;Magdeburg;vers.;265;186;79;2;2;0;13;7;6;15;9;6;29;20;9;29;20;9;177;127;50;15;10;5;192;137;55
892000;Gewaltkriminalität;15003000;Magdeburg;voll.;1,129;801;328;3;1;2;85;45;40;88;46;42;121;83;38;100;77;23;768;565;203;52;30;22;820;595;225
892000;Gewaltkriminalität;15003000;Magdeburg;insg.;1,394;987;407;5;3;2;98;52;46;103;55;48;150;103;47;129;97;32;945;692;253;67;40;27;1,012;732;280
892000;Gewaltkriminalität;7315000;Mainz;vers.;116;84;32;0;0;0;2;1;1;2;1;1;7;5;2;10;7;3;90;65;25;7;6;1;97;71;26
892000;Gewaltkriminalität;7315000;Mainz;voll.;716;530;186;1;1;0;31;20;11;32;21;11;101;68;33;65;52;13;484;369;115;34;20;14;518;389;129
892000;Gewaltkriminalität;7315000;Mainz;insg.;832;614;218;1;1;0;33;21;12;34;22;12;108;73;35;75;59;16;574;434;140;41;26;15;615;460;155
892000;Gewaltkriminalität;8222000;Mannheim;vers.;133;95;38;0;0;0;3;2;1;3;2;1;5;4;1;13;12;1;100;69;31;12;8;4;112;77;35
892000;Gewaltkriminalität;8222000;Mannheim;voll.;1,082;790;292;6;3;3;33;24;9;39;27;12;133;99;34;99;65;34;747;555;192;64;44;20;811;599;212
892000;Gewaltkriminalität;8222000;Mannheim;insg.;1,215;885;330;6;3;3;36;26;10;42;29;13;138;103;35;112;77;35;847;624;223;76;52;24;923;676;247
892000;Gewaltkriminalität;5170024;Moers;vers.;58;35;23;1;1;0;5;4;1;6;5;1;7;5;2;4;4;0;27;17;10;14;4;10;41;21;20
892000;Gewaltkriminalität;5170024;Moers;voll.;272;173;99;2;0;2;17;8;9;19;8;11;54;44;10;26;15;11;158;95;63;15;11;4;173;106;67
892000;Gewaltkriminalität;5170024;Moers;insg.;330;208;122;3;1;2;22;12;10;25;13;12;61;49;12;30;19;11;185;112;73;29;15;14;214;127;87
892000;Gewaltkriminalität;5116000;Mönchengladbach;vers.;246;181;65;3;2;1;16;13;3;19;15;4;25;21;4;22;15;7;162;117;45;18;13;5;180;130;50
892000;Gewaltkriminalität;5116000;Mönchengladbach;voll.;1,189;837;352;4;1;3;78;53;25;82;54;28;142;116;26;102;70;32;792;554;238;71;43;28;863;597;266
892000;Gewaltkriminalität;5116000;Mönchengladbach;insg.;1,435;1,018;417;7;3;4;94;66;28;101;69;32;167;137;30;124;85;39;954;671;283;89;56;33;1,043;727;316
892000;Gewaltkriminalität;5117000;Mülheim an der Ruhr;vers.;127;76;51;3;2;1;8;7;1;11;9;2;8;6;2;10;6;4;84;49;35;14;6;8;98;55;43
892000;Gewaltkriminalität;5117000;Mülheim an der Ruhr;voll.;411;253;158;2;0;2;36;24;12;38;24;14;68;46;22;41;24;17;237;141;96;27;18;9;264;159;105
892000;Gewaltkriminalität;5117000;Mülheim an der Ruhr;insg.;538;329;209;5;2;3;44;31;13;49;33;16;76;52;24;51;30;21;321;190;131;41;24;17;362;214;148
892000;Gewaltkriminalität;9162000;München;vers.;985;712;273;5;3;2;35;28;7;40;31;9;62;47;15;56;46;10;749;537;212;78;51;27;827;588;239
892000;Gewaltkriminalität;9162000;München;voll.;4,387;3,097;1,290;17;6;11;182;113;69;199;119;80;463;326;137;472;319;153;3,053;2,221;832;200;112;88;3,253;2,333;920
892000;Gewaltkriminalität;9162000;München;insg.;5,372;3,809;1,563;22;9;13;217;141;76;239;150;89;525;373;152;528;365;163;3,802;2,758;1,044;278;163;115;4,080;2,921;1,159
892000;Gewaltkriminalität;5515000;Münster;vers.;260;178;82;1;1;0;6;5;1;7;6;1;16;10;6;12;9;3;198;137;61;27;16;11;225;153;72
892000;Gewaltkriminalität;5515000;Münster;voll.;1,237;893;344;4;0;4;48;33;15;52;33;19;133;86;47;148;101;47;854;637;217;50;36;14;904;673;231
892000;Gewaltkriminalität;5515000;Münster;insg.;1,497;1,071;426;5;1;4;54;38;16;59;39;20;149;96;53;160;110;50;1,052;774;278;77;52;25;1,129;826;303
892000;Gewaltkriminalität;5162024;Neuss;vers.;103;71;32;2;1;1;10;7;3;12;8;4;7;4;3;3;1;2;72;53;19;9;5;4;81;58;23
892000;Gewaltkriminalität;5162024;Neuss;voll.;460;332;128;2;2;0;19;13;6;21;15;6;50;39;11;38;25;13;315;228;87;36;25;11;351;253;98
892000;Gewaltkriminalität;5162024;Neuss;insg.;563;403;160;4;3;1;29;20;9;33;23;10;57;43;14;41;26;15;387;281;106;45;30;15;432;311;121
892000;Gewaltkriminalität;9564000;Nürnberg;vers.;374;277;97;0;0;0;21;19;2;21;19;2;18;13;5;37;26;11;280;209;71;18;10;8;298;219;79
892000;Gewaltkriminalität;9564000;Nürnberg;voll.;1,579;1,117;462;7;6;1;80;47;33;87;53;34;182;107;75;178;122;56;1,058;788;270;74;47;27;1,132;835;297
892000;Gewaltkriminalität;9564000;Nürnberg;insg.;1,953;1,394;559;7;6;1;101;66;35;108;72;36;200;120;80;215;148;67;1,338;997;341;92;57;35;1,430;1,054;376
892000;Gewaltkriminalität;5119000;Oberhausen;vers.;170;122;48;0;0;0;28;25;3;28;25;3;25;16;9;10;6;4;84;57;27;23;18;5;107;75;32
892000;Gewaltkriminalität;5119000;Oberhausen;voll.;842;570;272;6;4;2;73;52;21;79;56;23;136;108;28;81;54;27;498;325;173;48;27;21;546;352;194
892000;Gewaltkriminalität;5119000;Oberhausen;insg.;1,012;692;320;6;4;2;101;77;24;107;81;26;161;124;37;91;60;31;582;382;200;71;45;26;653;427;226
892000;Gewaltkriminalität;6413000;Offenbach am Main;vers.;52;36;16;0;0;0;5;4;1;5;4;1;4;4;0;3;2;1;35;24;11;5;2;3;40;26;14
892000;Gewaltkriminalität;6413000;Offenbach am Main;voll.;411;292;119;2;0;2;31;23;8;33;23;10;44;27;17;23;15;8;282;207;75;29;20;9;311;227;84
892000;Gewaltkriminalität;6413000;Offenbach am Main;insg.;463;328;135;2;0;2;36;27;9;38;27;11;48;31;17;26;17;9;317;231;86;34;22;12;351;253;98
892000;Gewaltkriminalität;3403000;Oldenburg (Oldenburg);vers.;94;72;22;1;0;1;4;4;0;5;4;1;2;1;1;6;6;0;70;54;16;11;7;4;81;61;20
892000;Gewaltkriminalität;3403000;Oldenburg (Oldenburg);voll.;545;393;152;7;5;2;25;20;5;32;25;7;71;54;17;66;53;13;352;247;105;24;14;10;376;261;115
892000;Gewaltkriminalität;3403000;Oldenburg (Oldenburg);insg.;639;465;174;8;5;3;29;24;5;37;29;8;73;55;18;72;59;13;422;301;121;35;21;14;457;322;135
892000;Gewaltkriminalität;3404000;Osnabrück;vers.;121;83;38;1;0;1;1;0;1;2;0;2;11;6;5;15;9;6;89;66;23;4;2;2;93;68;25
892000;Gewaltkriminalität;3404000;Osnabrück;voll.;879;641;238;0;0;0;38;26;12;38;26;12;98;62;36;87;57;30;615;467;148;41;29;12;656;496;160
892000;Gewaltkriminalität;3404000;Osnabrück;insg.;1,000;724;276;1;0;1;39;26;13;40;26;14;109;68;41;102;66;36;704;533;171;45;31;14;749;564;185
892000;Gewaltkriminalität;5774032;Paderborn;vers.;108;81;27;2;2;0;7;3;4;9;5;4;8;4;4;9;8;1;70;58;12;12;6;6;82;64;18
892000;Gewaltkriminalität;5774032;Paderborn;voll.;588;422;166;1;1;0;22;13;9;23;14;9;64;37;27;70;53;17;402;299;103;29;19;10;431;318;113
892000;Gewaltkriminalität;5774032;Paderborn;insg.;696;503;193;3;3;0;29;16;13;32;19;13;72;41;31;79;61;18;472;357;115;41;25;16;513;382;131
892000;Gewaltkriminalität;8231000;Pforzheim;vers.;86;49;37;1;1;0;2;0;2;3;1;2;7;3;4;10;8;2;62;34;28;4;3;1;66;37;29
892000;Gewaltkriminalität;8231000;Pforzheim;voll.;528;358;170;5;4;1;19;13;6;24;17;7;53;36;17;56;37;19;370;254;116;25;14;11;395;268;127
892000;Gewaltkriminalität;8231000;Pforzheim;insg.;614;407;207;6;5;1;21;13;8;27;18;9;60;39;21;66;45;21;432;288;144;29;17;12;461;305;156
892000;Gewaltkriminalität;12054000;Potsdam;vers.;84;58;26;0;0;0;5;5;0;5;5;0;8;5;3;4;3;1;59;41;18;8;4;4;67;45;22
892000;Gewaltkriminalität;12054000;Potsdam;voll.;423;294;129;3;2;1;32;18;14;35;20;15;51;36;15;43;29;14;270;196;74;24;13;11;294;209;85
892000;Gewaltkriminalität;12054000;Potsdam;insg.;507;352;155;3;2;1;37;23;14;40;25;15;59;41;18;47;32;15;329;237;92;32;17;15;361;254;107
892000;Gewaltkriminalität;5562032;Recklinghausen;vers.;84;63;21;1;1;0;7;7;0;8;8;0;5;4;1;6;5;1;58;42;16;7;4;3;65;46;19
892000;Gewaltkriminalität;5562032;Recklinghausen;voll.;369;234;135;3;2;1;22;16;6;25;18;7;44;23;21;34;24;10;244;156;88;22;13;9;266;169;97
892000;Gewaltkriminalität;5562032;Recklinghausen;insg.;453;297;156;4;3;1;29;23;6;33;26;7;49;27;22;40;29;11;302;198;104;29;17;12;331;215;116
892000;Gewaltkriminalität;9362000;Regensburg;vers.;107;71;36;0;0;0;1;1;0;1;1;0;3;3;0;10;6;4;91;61;30;2;0;2;93;61;32
892000;Gewaltkriminalität;9362000;Regensburg;voll.;548;410;138;0;0;0;22;11;11;22;11;11;51;37;14;65;41;24;390;311;79;20;10;10;410;321;89
892000;Gewaltkriminalität;9362000;Regensburg;insg.;655;481;174;0;0;0;23;12;11;23;12;11;54;40;14;75;47;28;481;372;109;22;10;12;503;382;121
892000;Gewaltkriminalität;5120000;Remscheid;vers.;76;46;30;0;0;0;4;4;0;4;4;0;9;7;2;1;0;1;56;32;24;6;3;3;62;35;27
892000;Gewaltkriminalität;5120000;Remscheid;voll.;288;186;102;4;3;1;16;9;7;20;12;8;50;33;17;39;23;16;163;106;57;16;12;4;179;118;61
892000;Gewaltkriminalität;5120000;Remscheid;insg.;364;232;132;4;3;1;20;13;7;24;16;8;59;40;19;40;23;17;219;138;81;22;15;7;241;153;88
892000;Gewaltkriminalität;8415061;Reutlingen;vers.;87;66;21;0;0;0;2;1;1;2;1;1;9;8;1;6;4;2;63;48;15;7;5;2;70;53;17
892000;Gewaltkriminalität;8415061;Reutlingen;voll.;383;259;124;0;0;0;17;9;8;17;9;8;41;23;18;27;22;5;278;194;84;20;11;9;298;205;93
892000;Gewaltkriminalität;8415061;Reutlingen;insg.;470;325;145;0;0;0;19;10;9;19;10;9;50;31;19;33;26;7;341;242;99;27;16;11;368;258;110
892000;Gewaltkriminalität;13003000;Rostock, Hanse- und Universitätsstadt;vers.;164;111;53;0;0;0;23;16;7;23;16;7;20;13;7;12;12;0;102;66;36;7;4;3;109;70;39
892000;Gewaltkriminalität;13003000;Rostock, Hanse- und Universitätsstadt;voll.;697;503;194;2;2;0;67;49;18;69;51;18;93;66;27;74;58;16;424;310;114;37;18;19;461;328;133
892000;Gewaltkriminalität;13003000;Rostock, Hanse- und Universitätsstadt;insg.;861;614;247;2;2;0;90;65;25;92;67;25;113;79;34;86;70;16;526;376;150;44;22;22;570;398;172
892000;Gewaltkriminalität;10041100;Saarbrücken;vers.;170;120;50;1;1;0;13;9;4;14;10;4;10;7;3;14;11;3;111;75;36;21;17;4;132;92;40
892000;Gewaltkriminalität;10041100;Saarbrücken;voll.;987;733;254;4;3;1;48;28;20;52;31;21;91;60;31;96;74;22;691;530;161;57;38;19;748;568;180
892000;Gewaltkriminalität;10041100;Saarbrücken;insg.;1,157;853;304;5;4;1;61;37;24;66;41;25;101;67;34;110;85;25;802;605;197;78;55;23;880;660;220
892000;Gewaltkriminalität;3102000;Salzgitter;vers.;48;26;22;1;0;1;5;4;1;6;4;2;0;0;0;4;3;1;35;17;18;3;2;1;38;19;19
892000;Gewaltkriminalität;3102000;Salzgitter;voll.;341;214;127;1;1;0;32;22;10;33;23;10;53;31;22;29;19;10;205;128;77;21;13;8;226;141;85
892000;Gewaltkriminalität;3102000;Salzgitter;insg.;389;240;149;2;1;1;37;26;11;39;27;12;53;31;22;33;22;11;240;145;95;24;15;9;264;160;104
892000;Gewaltkriminalität;13004000;Schwerin;vers.;123;84;39;2;2;0;9;3;6;11;5;6;15;8;7;9;7;2;82;61;21;6;3;3;88;64;24
892000;Gewaltkriminalität;13004000;Schwerin;voll.;513;371;142;4;2;2;47;37;10;51;39;12;54;35;19;57;44;13;336;247;89;15;6;9;351;253;98
892000;Gewaltkriminalität;13004000;Schwerin;insg.;636;455;181;6;4;2;56;40;16;62;44;18;69;43;26;66;51;15;418;308;110;21;9;12;439;317;122
892000;Gewaltkriminalität;5970040;Siegen;vers.;78;54;24;0;0;0;4;3;1;4;3;1;5;3;2;11;9;2;54;35;19;4;4;0;58;39;19
892000;Gewaltkriminalität;5970040;Siegen;voll.;418;294;124;0;0;0;21;14;7;21;14;7;40;26;14;43;29;14;296;213;83;18;12;6;314;225;89
892000;Gewaltkriminalität;5970040;Siegen;insg.;496;348;148;0;0;0;25;17;8;25;17;8;45;29;16;54;38;16;350;248;102;22;16;6;372;264;108
892000;Gewaltkriminalität;5122000;Solingen;vers.;122;85;37;2;1;1;14;13;1;16;14;2;15;12;3;9;9;0;64;40;24;18;10;8;82;50;32
892000;Gewaltkriminalität;5122000;Solingen;voll.;474;312;162;5;2;3;53;33;20;58;35;23;66;48;18;36;27;9;289;187;102;25;15;10;314;202;112
892000;Gewaltkriminalität;5122000;Solingen;insg.;596;397;199;7;3;4;67;46;21;74;49;25;81;60;21;45;36;9;353;227;126;43;25;18;396;252;144
892000;Gewaltkriminalität;8111000;Stuttgart;vers.;556;435;121;0;0;0;18;14;4;18;14;4;22;14;8;34;24;10;459;365;94;23;18;5;482;383;99
892000;Gewaltkriminalität;8111000;Stuttgart;voll.;2,555;1,939;616;5;2;3;91;69;22;96;71;25;198;148;50;246;174;72;1,907;1,469;438;108;77;31;2,015;1,546;469
892000;Gewaltkriminalität;8111000;Stuttgart;insg.;3,111;2,374;737;5;2;3;109;83;26;114;85;29;220;162;58;280;198;82;2,366;1,834;532;131;95;36;2,497;1,929;568
892000;Gewaltkriminalität;7211000;Trier;vers.;75;47;28;1;1;0;3;0;3;4;1;3;0;0;0;9;8;1;58;36;22;4;2;2;62;38;24
892000;Gewaltkriminalität;7211000;Trier;voll.;395;288;107;1;1;0;9;4;5;10;5;5;24;15;9;39;28;11;312;233;79;10;7;3;322;240;82
892000;Gewaltkriminalität;7211000;Trier;insg.;470;335;135;2;2;0;12;4;8;14;6;8;24;15;9;48;36;12;370;269;101;14;9;5;384;278;106
892000;Gewaltkriminalität;8421000;Ulm;vers.;81;48;33;0;0;0;1;1;0;1;1;0;7;5;2;7;4;3;60;36;24;6;2;4;66;38;28
892000;Gewaltkriminalität;8421000;Ulm;voll.;456;322;134;0;0;0;15;7;8;15;7;8;58;32;26;36;24;12;334;250;84;13;9;4;347;259;88
892000;Gewaltkriminalität;8421000;Ulm;insg.;537;370;167;0;0;0;16;8;8;16;8;8;65;37;28;43;28;15;394;286;108;19;11;8;413;297;116
892000;Gewaltkriminalität;6414000;Wiesbaden;vers.;156;102;54;1;1;0;16;8;8;17;9;8;18;14;4;8;8;0;99;63;36;14;8;6;113;71;42
892000;Gewaltkriminalität;6414000;Wiesbaden;voll.;1,003;672;331;4;3;1;63;44;19;67;47;20;146;99;47;82;50;32;661;447;214;47;29;18;708;476;232
892000;Gewaltkriminalität;6414000;Wiesbaden;insg.;1,159;774;385;5;4;1;79;52;27;84;56;28;164;113;51;90;58;32;760;510;250;61;37;24;821;547;274
892000;Gewaltkriminalität;3103000;Wolfsburg;vers.;49;27;22;0;0;0;3;2;1;3;2;1;1;1;0;6;4;2;36;18;18;3;2;1;39;20;19
892000;Gewaltkriminalität;3103000;Wolfsburg;voll.;363;231;132;2;0;2;11;7;4;13;7;6;37;23;14;28;14;14;260;169;91;25;18;7;285;187;98
892000;Gewaltkriminalität;3103000;Wolfsburg;insg.;412;258;154;2;0;2;14;9;5;16;9;7;38;24;14;34;18;16;296;187;109;28;20;8;324;207;117
892000;Gewaltkriminalität;5124000;Wuppertal;vers.;350;227;123;1;0;1;28;23;5;29;23;6;21;14;7;37;20;17;233;151;82;30;19;11;263;170;93
892000;Gewaltkriminalität;5124000;Wuppertal;voll.;1,419;909;510;11;6;5;105;74;31;116;80;36;194;120;74;137;74;63;872;572;300;100;63;37;972;635;337
892000;Gewaltkriminalität;5124000;Wuppertal;insg.;1,769;1,136;633;12;6;6;133;97;36;145;103;42;215;134;81;174;94;80;1,105;723;382;130;82;48;1,235;805;430
892000;Gewaltkriminalität;9663000;Würzburg;vers.;87;71;16;0;0;0;0;0;0;0;0;0;3;2;1;10;7;3;72;60;12;2;2;0;74;62;12
892000;Gewaltkriminalität;9663000;Würzburg;voll.;403;285;118;0;0;0;20;13;7;20;13;7;58;41;17;65;46;19;247;174;73;13;11;2;260;185;75
892000;Gewaltkriminalität;9663000;Würzburg;insg.;490;356;134;0;0;0;20;13;7;20;13;7;61;43;18;75;53;22;319;234;85;15;13;2;334;247;87
892500;Mord, Totschlag und Tötung auf Verlangen;5334002;Aachen;vers.;33;27;6;0;0;0;0;0;0;0;0;0;3;3;0;2;2;0;28;22;6;0;0;0;28;22;6
892500;Mord, Totschlag und Tötung auf Verlangen;5334002;Aachen;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
892500;Mord, Totschlag und Tötung auf Verlangen;5334002;Aachen;insg.;34;27;7;0;0;0;0;0;0;0;0;0;3;3;0;2;2;0;29;22;7;0;0;0;29;22;7
892500;Mord, Totschlag und Tötung auf Verlangen;9761000;Augsburg;vers.;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;3;1;2;9;7;2
892500;Mord, Totschlag und Tötung auf Verlangen;9761000;Augsburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;9761000;Augsburg;insg.;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;3;1;2;9;7;2
892500;Mord, Totschlag und Tötung auf Verlangen;5378004;Bergisch Gladbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;5378004;Bergisch Gladbach;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
892500;Mord, Totschlag und Tötung auf Verlangen;5378004;Bergisch Gladbach;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
892500;Mord, Totschlag und Tötung auf Verlangen;11000000;Berlin;vers.;50;34;16;0;0;0;1;0;1;1;0;1;3;3;0;3;2;1;35;24;11;8;5;3;43;29;14
892500;Mord, Totschlag und Tötung auf Verlangen;11000000;Berlin;voll.;36;23;13;4;3;1;1;0;1;5;3;2;1;1;0;0;0;0;16;12;4;14;7;7;30;19;11
892500;Mord, Totschlag und Tötung auf Verlangen;11000000;Berlin;insg.;86;57;29;4;3;1;2;0;2;6;3;3;4;4;0;3;2;1;51;36;15;22;12;10;73;48;25
892500;Mord, Totschlag und Tötung auf Verlangen;5711000;Bielefeld;vers.;5;3;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;1;1;1;0;1;3;1;2
892500;Mord, Totschlag und Tötung auf Verlangen;5711000;Bielefeld;voll.;6;4;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;3;1;1;0;1;5;3;2
892500;Mord, Totschlag und Tötung auf Verlangen;5711000;Bielefeld;insg.;11;7;4;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;6;4;2;2;0;2;8;4;4
892500;Mord, Totschlag und Tötung auf Verlangen;5911000;Bochum;vers.;10;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;8;4;4;1;0;1;9;4;5
892500;Mord, Totschlag und Tötung auf Verlangen;5911000;Bochum;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
892500;Mord, Totschlag und Tötung auf Verlangen;5911000;Bochum;insg.;11;6;5;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;9;5;4;1;0;1;10;5;5
892500;Mord, Totschlag und Tötung auf Verlangen;5314000;Bonn;vers.;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;3;2;1
892500;Mord, Totschlag und Tötung auf Verlangen;5314000;Bonn;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;1;1
892500;Mord, Totschlag und Tötung auf Verlangen;5314000;Bonn;insg.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;1;0;1;5;3;2
