1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
------;Straftaten insgesamt;5316000;Leverkusen;voll.;2,671;1,435;1,236;23;18;5;195;101;94;218;119;99;250;139;111;181;94;87;1,820;961;859;202;122;80;2,022;1,083;939
------;Straftaten insgesamt;5316000;Leverkusen;insg.;2,895;1,569;1,326;25;19;6;210;114;96;235;133;102;267;150;117;191;102;89;1,980;1,050;930;222;134;88;2,202;1,184;1,018
------;Straftaten insgesamt;1003000;Lübeck;vers.;300;197;103;4;3;1;22;11;11;26;14;12;22;17;5;17;7;10;213;143;70;22;16;6;235;159;76
------;Straftaten insgesamt;1003000;Lübeck;voll.;5,263;3,153;2,110;25;14;11;245;125;120;270;139;131;351;183;168;388;231;157;3,898;2,405;1,493;356;195;161;4,254;2,600;1,654
------;Straftaten insgesamt;1003000;Lübeck;insg.;5,563;3,350;2,213;29;17;12;267;136;131;296;153;143;373;200;173;405;238;167;4,111;2,548;1,563;378;211;167;4,489;2,759;1,730
------;Straftaten insgesamt;7314000;Ludwigshafen am Rhein;vers.;284;177;107;5;2;3;23;15;8;28;17;11;29;19;10;16;10;6;186;119;67;25;12;13;211;131;80
------;Straftaten insgesamt;7314000;Ludwigshafen am Rhein;voll.;3,589;2,026;1,563;26;16;10;352;212;140;378;228;150;364;224;140;243;143;100;2,366;1,308;1,058;238;123;115;2,604;1,431;1,173
------;Straftaten insgesamt;7314000;Ludwigshafen am Rhein;insg.;3,873;2,203;1,670;31;18;13;375;227;148;406;245;161;393;243;150;259;153;106;2,552;1,427;1,125;263;135;128;2,815;1,562;1,253
------;Straftaten insgesamt;15003000;Magdeburg;vers.;342;238;104;0;0;0;25;17;8;25;17;8;25;18;7;25;12;13;225;163;62;42;28;14;267;191;76
------;Straftaten insgesamt;15003000;Magdeburg;voll.;5,046;3,017;2,029;52;27;25;266;146;120;318;173;145;434;238;196;435;272;163;3,570;2,166;1,404;289;168;121;3,859;2,334;1,525
------;Straftaten insgesamt;15003000;Magdeburg;insg.;5,388;3,255;2,133;52;27;25;291;163;128;343;190;153;459;256;203;460;284;176;3,795;2,329;1,466;331;196;135;4,126;2,525;1,601
------;Straftaten insgesamt;7315000;Mainz;vers.;205;130;75;2;1;1;6;3;3;8;4;4;14;9;5;19;15;4;152;95;57;12;7;5;164;102;62
------;Straftaten insgesamt;7315000;Mainz;voll.;2,915;1,810;1,105;20;9;11;116;68;48;136;77;59;228;128;100;238;144;94;2,117;1,340;777;196;121;75;2,313;1,461;852
------;Straftaten insgesamt;7315000;Mainz;insg.;3,120;1,940;1,180;22;10;12;122;71;51;144;81;63;242;137;105;257;159;98;2,269;1,435;834;208;128;80;2,477;1,563;914
------;Straftaten insgesamt;8222000;Mannheim;vers.;249;157;92;4;3;1;17;14;3;21;17;4;15;9;6;18;8;10;174;111;63;21;12;9;195;123;72
------;Straftaten insgesamt;8222000;Mannheim;voll.;4,380;2,459;1,921;62;37;25;188;93;95;250;130;120;268;143;125;279;136;143;3,315;1,889;1,426;268;161;107;3,583;2,050;1,533
------;Straftaten insgesamt;8222000;Mannheim;insg.;4,629;2,616;2,013;66;40;26;205;107;98;271;147;124;283;152;131;297;144;153;3,489;2,000;1,489;289;173;116;3,778;2,173;1,605
------;Straftaten insgesamt;5170024;Moers;vers.;114;69;45;3;1;2;13;8;5;16;9;7;12;7;5;8;1;7;69;44;25;9;8;1;78;52;26
------;Straftaten insgesamt;5170024;Moers;voll.;1,253;666;587;26;17;9;78;44;34;104;61;43;137;82;55;97;45;52;809;410;399;106;68;38;915;478;437
------;Straftaten insgesamt;5170024;Moers;insg.;1,367;735;632;29;18;11;91;52;39;120;70;50;149;89;60;105;46;59;878;454;424;115;76;39;993;530;463
------;Straftaten insgesamt;5116000;Mönchengladbach;vers.;402;252;150;0;0;0;43;31;12;43;31;12;37;25;12;26;18;8;267;163;104;29;15;14;296;178;118
------;Straftaten insgesamt;5116000;Mönchengladbach;voll.;4,955;2,807;2,148;47;25;22;277;145;132;324;170;154;377;230;147;337;199;138;3,629;2,042;1,587;288;166;122;3,917;2,208;1,709
------;Straftaten insgesamt;5116000;Mönchengladbach;insg.;5,357;3,059;2,298;47;25;22;320;176;144;367;201;166;414;255;159;363;217;146;3,896;2,205;1,691;317;181;136;4,213;2,386;1,827
------;Straftaten insgesamt;5117000;Mülheim an der Ruhr;vers.;184;104;80;2;1;1;16;8;8;18;9;9;20;12;8;10;6;4;122;68;54;14;9;5;136;77;59
------;Straftaten insgesamt;5117000;Mülheim an der Ruhr;voll.;2,214;1,152;1,062;34;15;19;155;87;68;189;102;87;177;102;75;138;67;71;1,544;784;760;166;97;69;1,710;881;829
------;Straftaten insgesamt;5117000;Mülheim an der Ruhr;insg.;2,398;1,256;1,142;36;16;20;171;95;76;207;111;96;197;114;83;148;73;75;1,666;852;814;180;106;74;1,846;958;888
------;Straftaten insgesamt;9162000;München;vers.;1,638;1,143;495;46;40;6;68;46;22;114;86;28;104;70;34;98;73;25;1,215;847;368;107;67;40;1,322;914;408
------;Straftaten insgesamt;9162000;München;voll.;18,586;11,911;6,675;254;166;88;863;516;347;1,117;682;435;1,120;660;460;1,262;733;529;14,006;9,171;4,835;1,081;665;416;15,087;9,836;5,251
------;Straftaten insgesamt;9162000;München;insg.;20,224;13,054;7,170;300;206;94;931;562;369;1,231;768;463;1,224;730;494;1,360;806;554;15,221;10,018;5,203;1,188;732;456;16,409;10,750;5,659
------;Straftaten insgesamt;5515000;Münster;vers.;399;276;123;3;3;0;19;15;4;22;18;4;22;17;5;29;22;7;286;196;90;40;23;17;326;219;107
------;Straftaten insgesamt;5515000;Münster;voll.;5,190;3,187;2,003;51;29;22;262;133;129;313;162;151;349;228;121;452;279;173;3,768;2,332;1,436;308;186;122;4,076;2,518;1,558
------;Straftaten insgesamt;5515000;Münster;insg.;5,589;3,463;2,126;54;32;22;281;148;133;335;180;155;371;245;126;481;301;180;4,054;2,528;1,526;348;209;139;4,402;2,737;1,665
------;Straftaten insgesamt;5162024;Neuss;vers.;164;96;68;2;0;2;9;4;5;11;4;7;7;4;3;6;3;3;125;75;50;15;10;5;140;85;55
------;Straftaten insgesamt;5162024;Neuss;voll.;2,278;1,262;1,016;27;13;14;160;77;83;187;90;97;170;82;88;167;91;76;1,626;923;703;128;76;52;1,754;999;755
------;Straftaten insgesamt;5162024;Neuss;insg.;2,442;1,358;1,084;29;13;16;169;81;88;198;94;104;177;86;91;173;94;79;1,751;998;753;143;86;57;1,894;1,084;810
------;Straftaten insgesamt;9564000;Nürnberg;vers.;688;465;223;22;13;9;30;19;11;52;32;20;49;32;17;60;42;18;487;334;153;40;25;15;527;359;168
------;Straftaten insgesamt;9564000;Nürnberg;voll.;7,497;4,585;2,912;97;54;43;427;229;198;524;283;241;545;299;246;672;386;286;5,400;3,420;1,980;356;197;159;5,756;3,617;2,139
------;Straftaten insgesamt;9564000;Nürnberg;insg.;8,185;5,050;3,135;119;67;52;457;248;209;576;315;261;594;331;263;732;428;304;5,887;3,754;2,133;396;222;174;6,283;3,976;2,307
------;Straftaten insgesamt;5119000;Oberhausen;vers.;217;139;78;2;2;0;17;15;2;19;17;2;15;13;2;13;9;4;152;88;64;18;12;6;170;100;70
------;Straftaten insgesamt;5119000;Oberhausen;voll.;3,303;1,813;1,490;27;10;17;314;169;145;341;179;162;284;152;132;242;130;112;2,206;1,218;988;230;134;96;2,436;1,352;1,084
------;Straftaten insgesamt;5119000;Oberhausen;insg.;3,520;1,952;1,568;29;12;17;331;184;147;360;196;164;299;165;134;255;139;116;2,358;1,306;1,052;248;146;102;2,606;1,452;1,154
------;Straftaten insgesamt;6413000;Offenbach am Main;vers.;71;49;22;2;2;0;0;0;0;2;2;0;8;4;4;3;3;0;50;35;15;8;5;3;58;40;18
------;Straftaten insgesamt;6413000;Offenbach am Main;voll.;1,520;772;748;11;8;3;94;40;54;105;48;57;124;57;67;97;40;57;1,097;563;534;97;64;33;1,194;627;567
------;Straftaten insgesamt;6413000;Offenbach am Main;insg.;1,591;821;770;13;10;3;94;40;54;107;50;57;132;61;71;100;43;57;1,147;598;549;105;69;36;1,252;667;585
------;Straftaten insgesamt;3403000;Oldenburg (Oldenburg);vers.;126;80;46;3;1;2;4;3;1;7;4;3;13;9;4;12;8;4;76;48;28;18;11;7;94;59;35
------;Straftaten insgesamt;3403000;Oldenburg (Oldenburg);voll.;2,467;1,440;1,027;37;19;18;204;82;122;241;101;140;227;126;101;227;125;102;1,632;1,005;627;140;83;57;1,772;1,088;684
------;Straftaten insgesamt;3403000;Oldenburg (Oldenburg);insg.;2,593;1,520;1,073;40;20;20;208;85;123;248;105;143;240;135;105;239;133;106;1,708;1,053;655;158;94;64;1,866;1,147;719
------;Straftaten insgesamt;3404000;Osnabrück;vers.;190;133;57;0;0;0;3;2;1;3;2;1;11;7;4;15;10;5;143;105;38;18;9;9;161;114;47
------;Straftaten insgesamt;3404000;Osnabrück;voll.;3,654;2,221;1,433;39;24;15;152;81;71;191;105;86;290;151;139;305;160;145;2,664;1,693;971;204;112;92;2,868;1,805;1,063
------;Straftaten insgesamt;3404000;Osnabrück;insg.;3,844;2,354;1,490;39;24;15;155;83;72;194;107;87;301;158;143;320;170;150;2,807;1,798;1,009;222;121;101;3,029;1,919;1,110
------;Straftaten insgesamt;5774032;Paderborn;vers.;260;167;93;1;1;0;10;5;5;11;6;5;15;7;8;26;16;10;192;129;63;16;9;7;208;138;70
------;Straftaten insgesamt;5774032;Paderborn;voll.;2,577;1,568;1,009;22;14;8;151;62;89;173;76;97;189;104;85;220;126;94;1,840;1,170;670;155;92;63;1,995;1,262;733
------;Straftaten insgesamt;5774032;Paderborn;insg.;2,837;1,735;1,102;23;15;8;161;67;94;184;82;102;204;111;93;246;142;104;2,032;1,299;733;171;101;70;2,203;1,400;803
------;Straftaten insgesamt;8231000;Pforzheim;vers.;127;79;48;1;0;1;20;18;2;21;18;3;5;4;1;13;9;4;80;44;36;8;4;4;88;48;40
------;Straftaten insgesamt;8231000;Pforzheim;voll.;1,977;1,162;815;22;14;8;114;65;49;136;79;57;188;112;76;172;104;68;1,364;788;576;117;79;38;1,481;867;614
------;Straftaten insgesamt;8231000;Pforzheim;insg.;2,104;1,241;863;23;14;9;134;83;51;157;97;60;193;116;77;185;113;72;1,444;832;612;125;83;42;1,569;915;654
------;Straftaten insgesamt;12054000;Potsdam;vers.;134;84;50;0;0;0;9;6;3;9;6;3;9;7;2;8;6;2;94;59;35;14;6;8;108;65;43
------;Straftaten insgesamt;12054000;Potsdam;voll.;2,074;1,248;826;18;12;6;161;102;59;179;114;65;168;100;68;162;99;63;1,420;858;562;145;77;68;1,565;935;630
------;Straftaten insgesamt;12054000;Potsdam;insg.;2,208;1,332;876;18;12;6;170;108;62;188;120;68;177;107;70;170;105;65;1,514;917;597;159;83;76;1,673;1,000;673
------;Straftaten insgesamt;5562032;Recklinghausen;vers.;194;117;77;1;0;1;14;6;8;15;6;9;18;12;6;11;6;5;140;88;52;10;5;5;150;93;57
------;Straftaten insgesamt;5562032;Recklinghausen;voll.;2,073;1,180;893;23;10;13;137;87;50;160;97;63;206;112;94;136;75;61;1,446;826;620;125;70;55;1,571;896;675
------;Straftaten insgesamt;5562032;Recklinghausen;insg.;2,267;1,297;970;24;10;14;151;93;58;175;103;72;224;124;100;147;81;66;1,586;914;672;135;75;60;1,721;989;732
------;Straftaten insgesamt;9362000;Regensburg;vers.;145;98;47;7;3;4;2;2;0;9;5;4;5;5;0;9;5;4;116;79;37;6;4;2;122;83;39
------;Straftaten insgesamt;9362000;Regensburg;voll.;2,178;1,357;821;20;12;8;67;43;24;87;55;32;170;99;71;202;131;71;1,618;1,009;609;101;63;38;1,719;1,072;647
------;Straftaten insgesamt;9362000;Regensburg;insg.;2,323;1,455;868;27;15;12;69;45;24;96;60;36;175;104;71;211;136;75;1,734;1,088;646;107;67;40;1,841;1,155;686
------;Straftaten insgesamt;5120000;Remscheid;vers.;151;84;67;3;1;2;11;3;8;14;4;10;13;8;5;10;4;6;106;63;43;8;5;3;114;68;46
------;Straftaten insgesamt;5120000;Remscheid;voll.;2,027;1,131;896;20;8;12;150;87;63;170;95;75;192;101;91;125;70;55;1,432;801;631;108;64;44;1,540;865;675
------;Straftaten insgesamt;5120000;Remscheid;insg.;2,178;1,215;963;23;9;14;161;90;71;184;99;85;205;109;96;135;74;61;1,538;864;674;116;69;47;1,654;933;721
------;Straftaten insgesamt;8415061;Reutlingen;vers.;109;69;40;1;1;0;4;3;1;5;4;1;8;2;6;11;8;3;74;45;29;11;10;1;85;55;30
------;Straftaten insgesamt;8415061;Reutlingen;voll.;1,682;995;687;10;7;3;135;84;51;145;91;54;161;87;74;117;68;49;1,163;691;472;96;58;38;1,259;749;510
------;Straftaten insgesamt;8415061;Reutlingen;insg.;1,791;1,064;727;11;8;3;139;87;52;150;95;55;169;89;80;128;76;52;1,237;736;501;107;68;39;1,344;804;540
------;Straftaten insgesamt;13003000;Rostock, Hanse- und Universitätsstadt;vers.;233;152;81;4;2;2;12;11;1;16;13;3;26;15;11;6;2;4;159;112;47;26;10;16;185;122;63
------;Straftaten insgesamt;13003000;Rostock, Hanse- und Universitätsstadt;voll.;3,671;2,282;1,389;33;24;9;276;153;123;309;177;132;356;192;164;310;198;112;2,467;1,584;883;229;131;98;2,696;1,715;981
------;Straftaten insgesamt;13003000;Rostock, Hanse- und Universitätsstadt;insg.;3,904;2,434;1,470;37;26;11;288;164;124;325;190;135;382;207;175;316;200;116;2,626;1,696;930;255;141;114;2,881;1,837;1,044
------;Straftaten insgesamt;10041100;Saarbrücken;vers.;342;226;116;2;1;1;15;8;7;17;9;8;29;21;8;27;19;8;222;142;80;47;35;12;269;177;92
------;Straftaten insgesamt;10041100;Saarbrücken;voll.;4,899;2,977;1,922;18;9;9;236;122;114;254;131;123;366;210;156;366;225;141;3,543;2,170;1,373;370;241;129;3,913;2,411;1,502
------;Straftaten insgesamt;10041100;Saarbrücken;insg.;5,241;3,203;2,038;20;10;10;251;130;121;271;140;131;395;231;164;393;244;149;3,765;2,312;1,453;417;276;141;4,182;2,588;1,594
------;Straftaten insgesamt;3102000;Salzgitter;vers.;96;65;31;0;0;0;16;13;3;16;13;3;6;0;6;10;8;2;56;38;18;8;6;2;64;44;20
------;Straftaten insgesamt;3102000;Salzgitter;voll.;1,818;1,000;818;27;15;12;180;115;65;207;130;77;173;99;74;134;70;64;1,223;660;563;81;41;40;1,304;701;603
------;Straftaten insgesamt;3102000;Salzgitter;insg.;1,914;1,065;849;27;15;12;196;128;68;223;143;80;179;99;80;144;78;66;1,279;698;581;89;47;42;1,368;745;623
------;Straftaten insgesamt;13004000;Schwerin;vers.;116;83;33;1;1;0;5;1;4;6;2;4;10;6;4;6;5;1;89;67;22;5;3;2;94;70;24
------;Straftaten insgesamt;13004000;Schwerin;voll.;2,292;1,475;817;19;9;10;186;96;90;205;105;100;202;123;79;185;129;56;1,585;1,047;538;115;71;44;1,700;1,118;582
------;Straftaten insgesamt;13004000;Schwerin;insg.;2,408;1,558;850;20;10;10;191;97;94;211;107;104;212;129;83;191;134;57;1,674;1,114;560;120;74;46;1,794;1,188;606
------;Straftaten insgesamt;5970040;Siegen;vers.;206;130;76;5;3;2;14;5;9;19;8;11;29;21;8;20;14;6;128;81;47;10;6;4;138;87;51
------;Straftaten insgesamt;5970040;Siegen;voll.;1,935;1,172;763;14;5;9;81;38;43;95;43;52;174;100;74;155;93;62;1,400;865;535;111;71;40;1,511;936;575
------;Straftaten insgesamt;5970040;Siegen;insg.;2,141;1,302;839;19;8;11;95;43;52;114;51;63;203;121;82;175;107;68;1,528;946;582;121;77;44;1,649;1,023;626
------;Straftaten insgesamt;5122000;Solingen;vers.;179;110;69;0;0;0;15;11;4;15;11;4;15;10;5;13;12;1;118;68;50;18;9;9;136;77;59
------;Straftaten insgesamt;5122000;Solingen;voll.;2,536;1,378;1,158;36;16;20;212;131;81;248;147;101;290;183;107;180;90;90;1,622;853;769;196;105;91;1,818;958;860
------;Straftaten insgesamt;5122000;Solingen;insg.;2,715;1,488;1,227;36;16;20;227;142;85;263;158;105;305;193;112;193;102;91;1,740;921;819;214;114;100;1,954;1,035;919
------;Straftaten insgesamt;8111000;Stuttgart;vers.;920;657;263;8;4;4;20;13;7;28;17;11;62;38;24;52;38;14;707;519;188;71;45;26;778;564;214
------;Straftaten insgesamt;8111000;Stuttgart;voll.;11,792;7,558;4,234;95;59;36;522;298;224;617;357;260;739;402;337;925;538;387;8,893;5,882;3,011;618;379;239;9,511;6,261;3,250
------;Straftaten insgesamt;8111000;Stuttgart;insg.;12,712;8,215;4,497;103;63;40;542;311;231;645;374;271;801;440;361;977;576;401;9,600;6,401;3,199;689;424;265;10,289;6,825;3,464
------;Straftaten insgesamt;7211000;Trier;vers.;171;116;55;3;2;1;4;2;2;7;4;3;30;24;6;22;10;12;103;71;32;9;7;2;112;78;34
------;Straftaten insgesamt;7211000;Trier;voll.;2,143;1,331;812;12;7;5;97;56;41;109;63;46;168;103;65;224;124;100;1,529;974;555;113;67;46;1,642;1,041;601
------;Straftaten insgesamt;7211000;Trier;insg.;2,314;1,447;867;15;9;6;101;58;43;116;67;49;198;127;71;246;134;112;1,632;1,045;587;122;74;48;1,754;1,119;635
------;Straftaten insgesamt;8421000;Ulm;vers.;100;59;41;0;0;0;2;1;1;2;1;1;5;2;3;3;0;3;82;53;29;8;3;5;90;56;34
------;Straftaten insgesamt;8421000;Ulm;voll.;2,019;1,250;769;16;10;6;113;50;63;129;60;69;160;79;81;196;117;79;1,422;926;496;112;68;44;1,534;994;540
------;Straftaten insgesamt;8421000;Ulm;insg.;2,119;1,309;810;16;10;6;115;51;64;131;61;70;165;81;84;199;117;82;1,504;979;525;120;71;49;1,624;1,050;574
------;Straftaten insgesamt;6414000;Wiesbaden;vers.;211;136;75;1;1;0;12;7;5;13;8;5;22;12;10;16;13;3;136;89;47;24;14;10;160;103;57
------;Straftaten insgesamt;6414000;Wiesbaden;voll.;4,642;2,546;2,096;45;23;22;316;153;163;361;176;185;396;203;193;318;184;134;3,243;1,801;1,442;324;182;142;3,567;1,983;1,584
------;Straftaten insgesamt;6414000;Wiesbaden;insg.;4,853;2,682;2,171;46;24;22;328;160;168;374;184;190;418;215;203;334;197;137;3,379;1,890;1,489;348;196;152;3,727;2,086;1,641
------;Straftaten insgesamt;3103000;Wolfsburg;vers.;69;55;14;1;1;0;5;3;2;6;4;2;4;4;0;0;0;0;53;43;10;6;4;2;59;47;12
------;Straftaten insgesamt;3103000;Wolfsburg;voll.;1,700;960;740;32;15;17;107;54;53;139;69;70;112;62;50;115;55;60;1,229;721;508;105;53;52;1,334;774;560
------;Straftaten insgesamt;3103000;Wolfsburg;insg.;1,769;1,015;754;33;16;17;112;57;55;145;73;72;116;66;50;115;55;60;1,282;764;518;111;57;54;1,393;821;572
------;Straftaten insgesamt;5124000;Wuppertal;vers.;615;375;240;7;5;2;42;24;18;49;29;20;47;27;20;43;21;22;424;264;160;52;34;18;476;298;178
------;Straftaten insgesamt;5124000;Wuppertal;voll.;6,950;3,952;2,998;75;40;35;513;290;223;588;330;258;585;342;243;534;281;253;4,810;2,722;2,088;433;277;156;5,243;2,999;2,244
------;Straftaten insgesamt;5124000;Wuppertal;insg.;7,565;4,327;3,238;82;45;37;555;314;241;637;359;278;632;369;263;577;302;275;5,234;2,986;2,248;485;311;174;5,719;3,297;2,422
------;Straftaten insgesamt;9663000;Würzburg;vers.;135;85;50;2;2;0;2;1;1;4;3;1;15;10;5;11;7;4;94;58;36;11;7;4;105;65;40
------;Straftaten insgesamt;9663000;Würzburg;voll.;1,883;1,180;703;14;7;7;84;55;29;98;62;36;167;102;65;213;118;95;1,313;839;474;92;59;33;1,405;898;507
------;Straftaten insgesamt;9663000;Würzburg;insg.;2,018;1,265;753;16;9;7;86;56;30;102;65;37;182;112;70;224;125;99;1,407;897;510;103;66;37;1,510;963;547
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5334002;Aachen;vers.;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;7;0;7;0;0;0;7;0;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5334002;Aachen;voll.;43;1;42;0;0;0;1;1;0;1;1;0;7;0;7;6;0;6;26;0;26;3;0;3;29;0;29
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5334002;Aachen;insg.;52;1;51;0;0;0;1;1;0;1;1;0;7;0;7;8;0;8;33;0;33;3;0;3;36;0;36
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;9761000;Augsburg;vers.;5;0;5;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2;1;0;1;0;0;0;1;0;1
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;9761000;Augsburg;voll.;29;0;29;0;0;0;0;0;0;0;0;0;9;0;9;4;0;4;16;0;16;0;0;0;16;0;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;9761000;Augsburg;insg.;34;0;34;0;0;0;0;0;0;0;0;0;11;0;11;6;0;6;17;0;17;0;0;0;17;0;17
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5378004;Bergisch Gladbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5378004;Bergisch Gladbach;voll.;13;0;13;0;0;0;0;0;0;0;0;0;4;0;4;1;0;1;7;0;7;1;0;1;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5378004;Bergisch Gladbach;insg.;13;0;13;0;0;0;0;0;0;0;0;0;4;0;4;1;0;1;7;0;7;1;0;1;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;11000000;Berlin;vers.;88;4;84;0;0;0;2;0;2;2;0;2;10;0;10;12;0;12;62;4;58;2;0;2;64;4;60
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;11000000;Berlin;voll.;881;86;795;2;2;0;25;5;20;27;7;20;176;4;172;122;12;110;545;63;482;11;0;11;556;63;493
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;11000000;Berlin;insg.;969;90;879;2;2;0;27;5;22;29;7;22;186;4;182;134;12;122;607;67;540;13;0;13;620;67;553
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5711000;Bielefeld;vers.;5;0;5;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;3;0;3;0;0;0;3;0;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5711000;Bielefeld;voll.;87;5;82;1;0;1;0;0;0;1;0;1;11;0;11;14;3;11;61;2;59;0;0;0;61;2;59
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5711000;Bielefeld;insg.;92;5;87;1;0;1;0;0;0;1;0;1;13;0;13;14;3;11;64;2;62;0;0;0;64;2;62
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5911000;Bochum;vers.;7;0;7;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;4;0;4;0;0;0;4;0;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5911000;Bochum;voll.;49;1;48;0;0;0;0;0;0;0;0;0;10;0;10;7;0;7;28;1;27;4;0;4;32;1;31
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5911000;Bochum;insg.;56;1;55;0;0;0;0;0;0;0;0;0;12;0;12;8;0;8;32;1;31;4;0;4;36;1;35
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5314000;Bonn;vers.;5;1;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;3;1;2;0;0;0;3;1;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5314000;Bonn;voll.;56;3;53;0;0;0;5;0;5;5;0;5;14;1;13;7;1;6;29;1;28;1;0;1;30;1;29
