Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
------,Straftaten insgesamt,5122000,Solingen,W,"1,111",0,0,4,9,22,35,53,51,104,83,222,58,53,111,138,237,178,128,97,889,2016
------,Straftaten insgesamt,8111000,Stuttgart,W,"5,882",23,11,23,40,83,180,295,379,674,616,"1,470",392,391,783,790,"1,178",777,506,378,"4,412",2016
------,Straftaten insgesamt,7211000,Trier,W,"3,728",0,1,1,6,26,34,102,156,258,427,719,277,249,526,685,933,463,247,155,"3,009",2016
------,Straftaten insgesamt,8421000,Ulm,W,"1,117",0,2,4,10,28,44,78,94,172,110,326,60,62,122,137,196,149,101,86,791,2016
------,Straftaten insgesamt,6414000,Wiesbaden,W,"2,325",1,2,0,9,32,44,127,123,250,222,516,150,103,253,327,442,355,244,188,"1,809",2016
------,Straftaten insgesamt,3103000,Wolfsburg,W,778,0,3,1,2,11,17,30,36,66,79,162,38,53,91,95,144,126,82,78,616,2016
------,Straftaten insgesamt,5124000,Wuppertal,W,"3,107",2,4,16,22,87,131,177,193,370,300,801,153,168,321,381,636,440,322,206,"2,306",2016
------,Straftaten insgesamt,9663000,Wuerzburg,W,"1,180",0,2,0,7,30,39,56,81,137,138,314,82,92,174,147,179,158,127,81,866,2016
------,Straftaten insgesamt,5334002,Aachen,X,"11,410",31,7,24,41,107,210,398,831,"1,229","1,389","2,828",815,781,"1,596","1,756","2,217","1,488",952,573,"8,582",2016
------,Straftaten insgesamt,9761000,Augsburg,X,"11,186",2,9,32,52,140,235,358,655,"1,013","1,229","2,477",819,774,"1,593","1,605","2,298","1,599",956,658,"8,709",2016
------,Straftaten insgesamt,5378004,Bergisch Gladbach,X,"2,691",0,0,6,9,45,60,121,170,291,247,598,160,132,292,348,523,445,257,228,"2,093",2016
------,Straftaten insgesamt,11000000,Berlin,X,"148,042",368,292,570,"1,044","2,059","4,333","4,477","6,276","10,753","11,538","26,624","8,406","8,604","17,010","22,848","34,582","22,945","14,829","9,204","121,418",2016
------,Straftaten insgesamt,5711000,Bielefeld,X,"11,643",5,2,29,52,140,228,379,740,"1,119","1,204","2,551",817,794,"1,611","1,800","2,527","1,637",949,568,"9,092",2016
------,Straftaten insgesamt,5911000,Bochum,X,"12,529",7,14,28,90,156,295,399,624,"1,023","1,310","2,628",882,822,"1,704","1,833","2,633","1,805","1,195",731,"9,901",2016
------,Straftaten insgesamt,5314000,Bonn,X,"11,300",1,3,19,68,148,239,429,666,"1,095","1,158","2,492",798,713,"1,511","1,694","2,324","1,577","1,032",670,"8,808",2016
------,Straftaten insgesamt,5512000,Bottrop,X,"3,211",0,2,6,30,52,90,147,162,309,288,687,187,213,400,442,656,521,296,209,"2,524",2016
------,Straftaten insgesamt,3101000,Braunschweig,X,"9,791",4,10,29,41,105,189,327,507,834,"1,074","2,097",758,726,"1,484","1,634","2,002","1,215",810,549,"7,694",2016
------,Straftaten insgesamt,4011000,Bremen,X,"23,423",14,14,47,102,249,426,908,"2,266","3,174","2,448","6,048","1,503","1,437","2,940","3,365","4,763","3,243","1,896","1,168","17,375",2016
------,Straftaten insgesamt,4012000,Bremerhaven,X,"5,216",3,5,22,41,85,156,190,210,400,447,"1,003",319,306,625,765,"1,243",827,486,267,"4,213",2016
------,Straftaten insgesamt,14511000,Chemnitz,X,"10,961",187,70,69,84,148,558,362,545,907,"1,068","2,533",742,689,"1,431","1,889","2,543","1,216",775,574,"8,428",2016
------,Straftaten insgesamt,6411000,Darmstadt,X,"5,305",3,1,5,8,60,77,184,365,549,617,"1,243",369,349,718,792,"1,081",712,478,281,"4,062",2016
------,Straftaten insgesamt,5913000,Dortmund,X,"27,534",15,38,78,191,358,680,879,"1,575","2,454","3,092","6,226","2,060","2,009","4,069","4,472","5,730","3,691","2,099","1,247","21,308",2016
------,Straftaten insgesamt,14612000,Dresden,X,"19,094",255,99,107,143,241,845,554,731,"1,285","1,704","3,834","1,087","1,200","2,287","3,247","4,681","2,373","1,529","1,143","15,260",2016
------,Straftaten insgesamt,5112000,Duisburg,X,"19,602",2,32,87,182,351,654,689,927,"1,616","1,791","4,061","1,298","1,280","2,578","3,044","4,262","2,954","1,720",983,"15,541",2016
------,Straftaten insgesamt,5111000,Duesseldorf,X,"29,187",311,110,118,181,330,"1,050",881,"1,398","2,279","2,956","6,285","2,109","1,967","4,076","4,582","6,284","4,048","2,352","1,560","22,902",2016
------,Straftaten insgesamt,16051000,Erfurt,X,"9,444",47,27,51,74,118,317,357,486,843,920,"2,080",577,560,"1,137","1,575","2,218","1,088",796,550,"7,364",2016
------,Straftaten insgesamt,9562000,Erlangen,X,"3,020",2,4,4,17,67,94,91,161,252,314,660,234,198,432,468,615,402,278,165,"2,360",2016
------,Straftaten insgesamt,5113000,Essen,X,"22,755",11,30,29,142,327,539,863,"1,105","1,968","2,361","4,868","1,609","1,663","3,272","3,623","4,739","3,201","1,919","1,133","17,887",2016
------,Straftaten insgesamt,6412000,Frankfurt am Main,X,"47,948",294,94,114,156,371,"1,029","1,281","2,722","4,003","4,244","9,276","3,057","2,947","6,004","7,524","10,698","7,060","4,190","3,196","38,672",2016
------,Straftaten insgesamt,8311000,Freiburg im Breisgau,X,"11,652",7,11,32,61,180,291,445,856,"1,301","1,610","3,202",976,832,"1,808","1,774","2,173","1,266",868,561,"8,450",2016
------,Straftaten insgesamt,9563000,Fuerth,X,"3,118",2,2,14,29,63,110,118,152,270,305,685,201,163,364,450,679,453,289,198,"2,433",2016
------,Straftaten insgesamt,5513000,Gelsenkirchen,X,"10,094",8,15,46,113,238,420,464,477,941,876,"2,237",652,675,"1,327","1,470","2,099","1,593",861,507,"7,857",2016
------,Straftaten insgesamt,3152012,Goettingen,X,"4,943",3,5,9,24,72,113,196,258,454,526,"1,093",367,340,707,744,934,683,480,302,"3,850",2016
------,Straftaten insgesamt,5914000,Hagen,X,"7,227",4,8,36,75,155,278,330,441,771,706,"1,755",478,450,928,"1,009","1,509","1,020",621,385,"5,472",2016
------,Straftaten insgesamt,15002000,Halle (Saale),X,"10,101",6,16,54,90,164,330,372,507,879,944,"2,153",561,629,"1,190","1,666","2,423","1,273",846,550,"7,948",2016
------,Straftaten insgesamt,2000000,Hamburg,X,"74,738",387,229,338,559,"1,078","2,591","2,473","3,863","6,336","7,147","16,074","4,656","4,479","9,135","10,989","16,633","11,085","6,729","4,093","58,664",2016
------,Straftaten insgesamt,5915000,Hamm,X,"6,647",1,3,11,31,98,144,217,380,597,700,"1,441",492,477,969,"1,056","1,462",882,523,314,"5,206",2016
------,Straftaten insgesamt,3241001,Hannover,X,"32,680",128,69,107,160,367,831,969,"1,573","2,542","3,421","6,794","2,490","2,361","4,851","5,240","7,136","4,412","2,617","1,630","25,886",2016
------,Straftaten insgesamt,8221000,Heidelberg,X,"6,882",12,7,9,28,83,139,244,433,677,871,"1,687",606,546,"1,152","1,119","1,287",757,528,352,"5,195",2016
------,Straftaten insgesamt,8121000,Heilbronn,X,"4,286",0,1,8,23,69,101,126,248,374,415,890,308,295,603,617,958,617,370,231,"3,396",2016
------,Straftaten insgesamt,5916000,Herne,X,"5,282",2,6,26,49,113,196,183,288,471,503,"1,170",346,306,652,709,"1,157",841,459,294,"4,112",2016
------,Straftaten insgesamt,3254021,Hildesheim,X,"4,108",0,7,17,24,81,129,133,224,357,411,897,254,272,526,579,847,607,399,253,"3,211",2016
------,Straftaten insgesamt,9161000,Ingolstadt,X,"5,065",2,6,11,32,64,115,178,275,453,546,"1,114",356,307,663,702,"1,101",712,474,299,"3,951",2016
------,Straftaten insgesamt,16053000,Jena,X,"3,206",1,2,8,21,62,94,123,178,301,302,697,218,168,386,523,704,425,254,217,"2,509",2016
------,Straftaten insgesamt,8212000,Karlsruhe,X,"13,825",22,17,23,43,154,259,436,839,"1,275","1,775","3,309","1,204","1,094","2,298","2,164","2,696","1,622","1,094",642,"10,516",2016
------,Straftaten insgesamt,6611000,Kassel,X,"8,245",44,21,29,49,119,262,278,462,740,809,"1,811",529,570,"1,099","1,278","1,759","1,163",711,424,"6,434",2016
------,Straftaten insgesamt,1002000,Kiel,X,"9,249",118,40,66,65,147,436,318,504,822,845,"2,103",624,590,"1,214","1,413","1,910","1,343",800,466,"7,146",2016
------,Straftaten insgesamt,7111000,Koblenz,X,"5,274",0,7,14,17,58,96,144,296,440,592,"1,128",389,406,795,776,"1,074",722,487,292,"4,146",2016
------,Straftaten insgesamt,5315000,Koeln,X,"52,525",412,144,222,335,692,"1,805","1,682","2,662","4,344","5,168","11,317","3,567","3,469","7,036","8,145","11,331","7,692","4,469","2,535","41,208",2016
------,Straftaten insgesamt,5114000,Krefeld,X,"9,361",4,4,32,83,154,277,329,472,801,928,"2,006",594,602,"1,196","1,417","1,955","1,394",870,523,"7,355",2016
------,Straftaten insgesamt,14713000,Leipzig,X,"25,750",539,213,209,290,429,"1,680",731,"1,053","1,784","2,040","5,504","1,538","1,748","3,286","4,333","6,184","3,152","1,956","1,335","20,246",2016
------,Straftaten insgesamt,5316000,Leverkusen,X,"5,087",0,8,11,37,93,149,185,242,427,429,"1,005",302,318,620,707,"1,032",939,502,282,"4,082",2016
------,Straftaten insgesamt,1003000,Luebeck,X,"9,706",2,11,23,64,146,246,336,472,808,913,"1,967",607,601,"1,208","1,466","2,067","1,397",934,667,"7,739",2016
------,Straftaten insgesamt,7314000,Ludwigshafen am Rhein,X,"7,630",2,16,54,83,138,293,292,331,623,684,"1,600",492,477,969,"1,090","1,576","1,211",752,432,"6,030",2016
------,Straftaten insgesamt,15003000,Magdeburg,X,"9,109",9,11,28,73,163,284,339,403,742,790,"1,816",488,504,992,"1,449","2,067","1,243",938,604,"7,293",2016
------,Straftaten insgesamt,7315000,Mainz,X,"8,434",2,9,10,36,71,128,273,487,760,950,"1,838",690,573,"1,263","1,259","1,683","1,167",734,490,"6,596",2016
------,Straftaten insgesamt,8222000,Mannheim,X,"14,550",15,15,28,55,143,256,444,790,"1,234","1,705","3,195","1,175","1,086","2,261","2,349","2,991","1,896","1,163",695,"11,355",2016
------,Straftaten insgesamt,5170024,Moers,X,"2,737",1,0,13,29,57,100,122,162,284,296,680,145,156,301,390,538,413,263,152,"2,057",2016
------,Straftaten insgesamt,5116000,Moenchengladbach,X,"8,535",1,5,26,44,109,185,320,450,770,899,"1,854",564,540,"1,104","1,353","1,827","1,233",726,438,"6,681",2016
------,Straftaten insgesamt,5117000,Muelheim an der Ruhr,X,"5,347",0,2,7,33,74,116,162,241,403,527,"1,046",363,339,702,769,"1,143",842,521,324,"4,301",2016
------,Straftaten insgesamt,9162000,Muenchen,X,"61,520",14,20,63,186,374,657,"1,303","3,002","4,305","9,152","14,114","5,098","4,724","9,822","9,914","12,418","7,640","4,516","3,096","47,406",2016
------,Straftaten insgesamt,5515000,Muenster,X,"9,590",5,6,19,60,196,286,420,532,952,"1,047","2,285",694,668,"1,362","1,443","1,946","1,217",821,516,"7,305",2016
------,Straftaten insgesamt,5162024,Neuss,X,"5,782",0,0,15,33,65,113,183,288,471,631,"1,215",378,400,778,863,"1,327",804,492,303,"4,567",2016
------,Straftaten insgesamt,9564000,Nuernberg,X,"20,409",4,11,55,122,241,433,592,974,"1,566","2,136","4,135","1,461","1,379","2,840","3,143","4,444","2,999","1,690","1,158","16,274",2016
------,Straftaten insgesamt,5119000,Oberhausen,X,"7,388",0,4,19,46,114,183,267,385,652,791,"1,626",562,553,"1,115","1,084","1,529","1,031",601,402,"5,762",2016
------,Straftaten insgesamt,6413000,Offenbach am Main,X,"5,844",0,1,4,15,48,68,159,300,459,677,"1,204",418,407,825,931,"1,392",831,418,243,"4,640",2016
------,Straftaten insgesamt,3403000,Oldenburg (Oldenburg),X,"5,411",3,1,10,29,102,145,237,336,573,620,"1,338",375,353,728,774,"1,082",686,489,314,"4,073",2016
------,Straftaten insgesamt,3404000,Osnabrueck,X,"7,457",0,7,10,25,72,114,196,365,561,726,"1,401",497,531,"1,028","1,216","1,613","1,144",652,403,"6,056",2016
------,Straftaten insgesamt,5774032,Paderborn,X,"5,771",2,9,8,16,57,92,219,391,610,737,"1,439",493,440,933,833,"1,191",668,454,253,"4,332",2016
------,Straftaten insgesamt,8231000,Pforzheim,X,"4,227",0,8,14,45,93,160,141,201,342,377,879,248,267,515,606,889,634,441,263,"3,348",2016
------,Straftaten insgesamt,12054000,Potsdam,X,"5,310",0,6,9,32,94,141,215,236,451,415,"1,007",258,266,524,849,"1,263",697,541,429,"4,303",2016
------,Straftaten insgesamt,5562032,Recklinghausen,X,"4,544",1,0,9,33,68,111,167,279,446,419,976,258,281,539,676,939,704,474,236,"3,568",2016
------,Straftaten insgesamt,9362000,Regensburg,X,"10,133",2,4,6,22,56,90,394,519,913,"1,370","2,373",849,762,"1,611","1,779","2,182","1,187",594,407,"7,760",2016
------,Straftaten insgesamt,5120000,Remscheid,X,"3,055",0,5,9,29,65,108,113,146,259,231,598,183,149,332,458,674,495,315,183,"2,457",2016
------,Straftaten insgesamt,8415061,Reutlingen,X,"3,082",1,9,11,18,41,80,135,193,328,363,771,178,186,364,425,595,438,291,198,"2,311",2016
------,Straftaten insgesamt,13003000,Rostock,X,"7,971",36,24,48,79,125,312,268,350,618,733,"1,663",452,485,937,"1,422","1,828",938,656,527,"6,308",2016
------,Straftaten insgesamt,10041100,Saarbruecken,X,"11,262",23,36,59,85,199,402,477,928,"1,405","1,285","3,092",785,743,"1,528","1,761","2,127","1,318",897,539,"8,170",2016
------,Straftaten insgesamt,3102000,Salzgitter,X,"3,112",0,4,12,21,59,96,115,171,286,249,631,206,188,394,448,623,486,298,232,"2,481",2016
------,Straftaten insgesamt,13004000,Schwerin,X,"4,466",1,13,28,50,78,170,172,245,417,428,"1,015",266,235,501,692,"1,038",504,430,286,"3,451",2016
------,Straftaten insgesamt,5970040,Siegen,X,"3,962",1,7,9,27,73,117,148,235,383,415,915,301,300,601,601,819,511,308,207,"3,047",2016
------,Straftaten insgesamt,5122000,Solingen,X,"4,397",0,3,18,25,82,128,170,213,383,393,904,265,224,489,534,967,680,496,327,"3,493",2016
------,Straftaten insgesamt,8111000,Stuttgart,X,"26,441",54,37,78,119,327,615,791,"1,490","2,281","3,241","6,137","2,115","1,923","4,038","4,069","5,401","3,482","1,997","1,317","20,304",2016
------,Straftaten insgesamt,7211000,Trier,X,"13,118",1,2,9,19,77,108,308,519,827,"1,834","2,769","1,095","1,074","2,169","2,459","3,072","1,498",745,406,"10,349",2016
------,Straftaten insgesamt,8421000,Ulm,X,"4,739",2,5,11,23,61,102,208,334,542,523,"1,167",342,345,687,712,958,608,357,250,"3,572",2016
------,Straftaten insgesamt,6414000,Wiesbaden,X,"9,331",2,8,6,44,120,180,383,597,980,913,"2,073",615,498,"1,113","1,329","1,930","1,435",872,579,"7,258",2016
------,Straftaten insgesamt,3103000,Wolfsburg,X,"3,475",0,5,7,12,48,72,110,143,253,334,659,222,236,458,534,813,479,305,227,"2,816",2016
------,Straftaten insgesamt,5124000,Wuppertal,X,"12,904",4,28,74,111,252,469,500,716,"1,216","1,304","2,989",806,806,"1,612","1,767","2,727","1,822","1,270",717,"9,915",2016
------,Straftaten insgesamt,9663000,Wuerzburg,X,"5,909",0,4,6,32,87,129,200,358,558,728,"1,415",473,480,953,921,"1,084",720,488,328,"4,494",2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5334002,Aachen,M,30,0,0,0,0,0,0,0,2,2,7,9,3,3,6,6,6,0,2,1,21,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",9761000,Augsburg,M,24,0,0,0,0,0,0,0,2,2,1,3,3,1,4,4,4,6,1,2,21,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5378004,Bergisch Gladbach,M,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",11000000,Berlin,M,359,0,0,0,0,2,2,16,22,38,34,74,21,13,34,67,98,50,23,13,285,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5711000,Bielefeld,M,25,0,0,0,0,0,0,0,2,2,4,6,1,2,3,4,6,4,2,0,19,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5911000,Bochum,M,36,0,0,0,0,0,0,0,4,4,3,7,3,3,6,4,8,9,1,1,29,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5314000,Bonn,M,43,0,0,0,0,1,1,4,1,5,3,9,7,3,10,3,9,6,5,1,34,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5512000,Bottrop,M,8,0,0,0,0,0,0,1,1,2,0,2,2,1,3,1,0,1,0,1,6,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",3101000,Braunschweig,M,43,0,0,0,0,0,0,0,0,0,6,6,2,4,6,7,10,10,4,0,37,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",4011000,Bremen,M,82,0,0,0,0,0,0,1,8,9,12,21,3,5,8,11,21,13,5,3,61,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",4012000,Bremerhaven,M,25,0,0,0,0,0,0,2,2,4,7,11,1,1,2,2,4,1,4,1,14,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",14511000,Chemnitz,M,9,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,0,0,0,8,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",6411000,Darmstadt,M,10,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,1,3,0,1,9,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5913000,Dortmund,M,92,0,0,0,0,4,4,1,6,7,18,29,6,5,11,13,15,12,11,1,63,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",14612000,Dresden,M,16,0,0,0,0,3,3,0,0,0,0,3,1,1,2,3,5,1,1,1,13,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5112000,Duisburg,M,57,0,0,0,0,3,3,2,6,8,4,15,5,4,9,6,11,8,6,2,42,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5111000,Duesseldorf,M,64,0,0,0,0,1,1,5,6,11,9,21,5,5,10,5,15,9,3,1,43,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",16051000,Erfurt,M,18,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,2,1,1,17,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",9562000,Erlangen,M,10,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,4,1,0,1,8,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5113000,Essen,M,82,0,0,0,0,1,1,2,6,8,12,21,10,3,13,18,16,8,5,1,61,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",6412000,Frankfurt am Main,M,62,0,0,0,0,0,0,1,4,5,8,13,3,5,8,6,19,10,6,0,49,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",8311000,Freiburg im Breisgau,M,17,0,0,0,0,0,0,0,1,1,3,4,1,2,3,4,4,0,2,0,13,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",9563000,Fuerth,M,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,3,1,0,8,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5513000,Gelsenkirchen,M,34,0,0,0,0,0,0,2,2,4,4,8,3,4,7,5,8,4,1,1,26,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",3152012,Goettingen,M,14,0,0,0,0,0,0,1,0,1,1,2,2,2,4,1,1,3,3,0,12,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5914000,Hagen,M,22,0,0,0,0,1,1,1,3,4,3,8,0,2,2,4,5,1,2,0,14,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",15002000,Halle (Saale),M,25,0,0,0,0,0,0,0,1,1,3,4,2,2,4,4,5,3,3,2,21,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",2000000,Hamburg,M,113,0,0,0,0,1,1,0,10,10,13,24,11,11,22,16,28,8,11,4,89,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5915000,Hamm,M,18,0,0,0,0,1,1,1,3,4,1,6,2,1,3,3,2,3,1,0,12,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",3241001,Hannover,M,50,0,0,0,0,0,0,2,1,3,5,8,2,6,8,6,12,11,4,1,42,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",8221000,Heidelberg,M,14,0,0,0,0,0,0,0,0,0,3,3,1,0,1,6,2,2,0,0,11,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",8121000,Heilbronn,M,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,5,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5916000,Herne,M,20,0,0,0,0,0,0,1,5,6,2,8,5,1,6,1,4,1,0,0,12,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",3254021,Hildesheim,M,23,0,0,0,0,1,1,0,1,1,5,7,2,1,3,3,7,2,1,0,16,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",9161000,Ingolstadt,M,17,0,0,0,0,0,0,0,3,3,1,4,1,3,4,4,4,1,0,0,13,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",16053000,Jena,M,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,5,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",8212000,Karlsruhe,M,22,0,0,0,0,0,0,1,2,3,1,4,0,0,0,6,5,5,2,0,18,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",6611000,Kassel,M,35,0,0,0,0,1,1,1,2,3,4,8,0,4,4,4,8,9,2,0,27,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",1002000,Kiel,M,29,0,0,0,0,0,0,0,2,2,1,3,2,1,3,7,5,5,5,1,26,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",7111000,Koblenz,M,12,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,3,2,0,0,10,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5315000,Koeln,M,164,0,0,0,0,0,0,8,7,15,16,31,19,12,31,26,33,27,13,3,133,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5114000,Krefeld,M,30,0,0,0,0,0,0,1,4,5,5,10,1,1,2,6,8,1,2,1,20,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",14713000,Leipzig,M,25,0,0,0,0,0,0,0,0,0,1,1,2,5,7,4,6,4,2,1,24,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5316000,Leverkusen,M,20,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,5,4,3,1,18,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",1003000,Luebeck,M,31,0,0,0,1,2,3,1,1,2,2,7,3,1,4,8,6,3,2,1,24,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",7314000,Ludwigshafen am Rhein,M,33,0,0,0,0,0,0,0,0,0,4,4,4,2,6,5,12,2,2,2,29,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",15003000,Magdeburg,M,37,0,0,0,0,0,0,2,2,4,2,6,1,4,5,4,16,4,1,1,31,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",7315000,Mainz,M,30,0,0,0,0,0,0,0,1,1,2,3,3,2,5,6,9,5,2,0,27,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",8222000,Mannheim,M,38,0,0,0,0,0,0,0,1,1,4,5,2,4,6,8,10,5,3,1,33,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5170024,Moers,M,5,0,0,0,0,0,0,0,0,0,3,3,1,0,1,1,0,0,0,0,2,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5116000,Moenchengladbach,M,30,0,0,0,0,0,0,0,3,3,5,8,4,3,7,1,5,5,4,0,22,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5117000,Muelheim an der Ruhr,M,17,0,0,0,0,0,0,0,3,3,2,5,0,1,1,6,2,2,1,0,12,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",9162000,Muenchen,M,133,0,0,0,0,0,0,2,12,14,14,28,9,9,18,16,32,20,14,5,105,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5515000,Muenster,M,30,0,0,0,0,1,1,1,2,3,6,10,4,1,5,4,6,2,3,0,20,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",5162024,Neuss,M,12,0,0,3,0,0,3,0,0,0,1,4,1,1,2,0,2,3,0,1,8,2016
111000,"Vergewaltigung und sexuelle Noetigung §§ 177 Abs. 2, 3 und 4, 178 StGB",9564000,Nuernberg,M,42,0,0,0,0,0,0,0,5,5,6,11,2,5,7,6,8,8,1,1,31,2016
