Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6 bis unter 14 Jahre - insgesamt;Opfer Kinder 6 bis unter 14 Jahre - maennlich;Opfer Kinder 6 bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich;Jahr
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5562032;Recklinghausen;insg.;380;279;101;1;1;0;22;18;4;23;19;4;55;40;15;44;37;7;241;170;71;17;13;4;258;183;75;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;9362000;Regensburg;insg.;396;315;81;0;0;0;11;7;4;11;7;4;39;34;5;70;59;11;270;212;58;6;3;3;276;215;61;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5120000;Remscheid;insg.;242;156;86;2;0;2;12;5;7;14;5;9;22;16;6;25;19;6;167;109;58;14;7;7;181;116;65;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8415061;Reutlingen;insg.;303;239;64;3;2;1;14;10;4;17;12;5;26;21;5;57;48;9;195;154;41;8;4;4;203;158;45;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;13003000;Rostock;insg.;468;337;131;3;3;0;52;31;21;55;34;21;56;42;14;42;33;9;309;224;85;6;4;2;315;228;87;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;10041100;Saarbruecken;insg.;888;665;223;7;5;2;28;16;12;35;21;14;62;37;25;103;81;22;644;491;153;44;35;9;688;526;162;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;3102000;Salzgitter;insg.;260;168;92;3;2;1;23;16;7;26;18;8;38;18;20;18;11;7;170;115;55;8;6;2;178;121;57;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;13004000;Schwerin;insg.;393;306;87;1;0;1;13;9;4;14;9;5;60;43;17;60;48;12;242;195;47;17;11;6;259;206;53;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5970040;Siegen;insg.;216;176;40;0;0;0;7;5;2;7;5;2;25;20;5;26;23;3;149;124;25;9;4;5;158;128;30;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5122000;Solingen;insg.;356;249;107;3;3;0;8;6;2;11;9;2;34;21;13;42;32;10;252;174;78;17;13;4;269;187;82;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8111000;Stuttgart;insg.;2452;1907;545;13;10;3;77;50;27;90;60;30;212;161;51;299;243;56;1788;1401;387;63;42;21;1851;1443;408;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;7211000;Trier;insg.;332;251;81;1;0;1;5;4;1;6;4;2;21;17;4;46;38;8;252;188;64;7;4;3;259;192;67;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8421000;Ulm;insg.;363;299;64;2;2;0;12;9;3;14;11;3;29;21;8;50;37;13;263;223;40;7;7;0;270;230;40;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;6414000;Wiesbaden;insg.;996;679;317;4;2;2;44;31;13;48;33;15;102;66;36;130;92;38;671;457;214;45;31;14;716;488;228;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;3103000;Wolfsburg;insg.;267;202;65;0;0;0;6;5;1;6;5;1;34;28;6;23;18;5;201;150;51;3;1;2;204;151;53;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5124000;Wuppertal;insg.;1044;744;300;2;2;0;47;32;15;49;34;15;102;73;29;127;84;43;726;526;200;40;27;13;766;553;213;2017
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;9663000;Wuerzburg;insg.;364;297;67;0;0;0;8;4;4;8;4;4;33;24;9;50;42;8;253;215;38;20;12;8;273;227;46;2017
224000;Vorsaetzliche einfache Koerperverletzung;5334002;Aachen;insg.;1673;985;688;5;5;0;51;37;14;56;42;14;136;87;49;157;106;51;1234;699;535;90;51;39;1324;750;574;2017
224000;Vorsaetzliche einfache Koerperverletzung;9761000;Augsburg;insg.;2580;1665;915;22;14;8;128;84;44;150;98;52;186;105;81;233;147;86;1918;1258;660;93;57;36;2011;1315;696;2017
224000;Vorsaetzliche einfache Koerperverletzung;5378004;Bergisch Gladbach;insg.;542;287;255;4;4;0;34;20;14;38;24;14;62;42;20;36;17;19;374;188;186;32;16;16;406;204;202;2017
224000;Vorsaetzliche einfache Koerperverletzung;11000000;Berlin;insg.;31775;18898;12877;236;111;125;1837;1235;602;2073;1346;727;2067;1240;827;2015;1158;857;23792;14135;9657;1828;1019;809;25620;15154;10466;2017
224000;Vorsaetzliche einfache Koerperverletzung;5711000;Bielefeld;insg.;1856;956;900;11;10;1;60;41;19;71;51;20;133;68;65;172;105;67;1382;675;707;98;57;41;1480;732;748;2017
224000;Vorsaetzliche einfache Koerperverletzung;5911000;Bochum;insg.;2882;1655;1227;17;13;4;132;87;45;149;100;49;236;141;95;302;177;125;2050;1158;892;145;79;66;2195;1237;958;2017
224000;Vorsaetzliche einfache Koerperverletzung;5314000;Bonn;insg.;2200;1266;934;6;3;3;117;79;38;123;82;41;158;95;63;194;119;75;1597;901;696;128;69;59;1725;970;755;2017
224000;Vorsaetzliche einfache Koerperverletzung;5512000;Bottrop;insg.;567;317;250;1;1;0;29;20;9;30;21;9;55;30;25;66;39;27;393;215;178;23;12;11;416;227;189;2017
224000;Vorsaetzliche einfache Koerperverletzung;3101000;Braunschweig;insg.;1882;1211;671;6;5;1;81;50;31;87;55;32;122;66;56;221;139;82;1380;904;476;72;47;25;1452;951;501;2017
224000;Vorsaetzliche einfache Koerperverletzung;4011000;Bremen;insg.;4716;2901;1815;14;7;7;154;105;49;168;112;56;311;196;115;484;309;175;3515;2148;1367;238;136;102;3753;2284;1469;2017
224000;Vorsaetzliche einfache Koerperverletzung;4012000;Bremerhaven;insg.;1102;604;498;13;6;7;54;39;15;67;45;22;94;51;43;103;41;62;797;445;352;41;22;19;838;467;371;2017
224000;Vorsaetzliche einfache Koerperverletzung;14511000;Chemnitz;insg.;1120;646;474;4;3;1;68;36;32;72;39;33;136;74;62;110;67;43;737;427;310;65;39;26;802;466;336;2017
224000;Vorsaetzliche einfache Koerperverletzung;12052000;Cottbus;insg.;611;402;209;5;3;2;49;41;8;54;44;10;60;36;24;54;37;17;404;258;146;39;27;12;443;285;158;2017
224000;Vorsaetzliche einfache Koerperverletzung;6411000;Darmstadt;insg.;687;395;292;5;1;4;21;16;5;26;17;9;46;33;13;74;46;28;512;282;230;29;17;12;541;299;242;2017
224000;Vorsaetzliche einfache Koerperverletzung;5913000;Dortmund;insg.;5030;2914;2116;24;10;14;249;180;69;273;190;83;385;218;167;424;242;182;3709;2117;1592;239;147;92;3948;2264;1684;2017
224000;Vorsaetzliche einfache Koerperverletzung;14612000;Dresden;insg.;2310;1518;792;16;5;11;106;77;29;122;82;40;157;111;46;179;115;64;1724;1141;583;128;69;59;1852;1210;642;2017
224000;Vorsaetzliche einfache Koerperverletzung;5112000;Duisburg;insg.;3584;1832;1752;33;22;11;231;167;64;264;189;75;313;168;145;278;153;125;2553;1238;1315;176;84;92;2729;1322;1407;2017
224000;Vorsaetzliche einfache Koerperverletzung;5111000;Duesseldorf;insg.;4565;2875;1690;15;9;6;165;122;43;180;131;49;285;191;94;456;275;181;3438;2164;1274;206;114;92;3644;2278;1366;2017
224000;Vorsaetzliche einfache Koerperverletzung;16051000;Erfurt;insg.;1950;1271;679;23;13;10;141;94;47;164;107;57;170;111;59;188;120;68;1350;887;463;78;46;32;1428;933;495;2017
224000;Vorsaetzliche einfache Koerperverletzung;9562000;Erlangen;insg.;602;396;206;2;1;1;17;14;3;19;15;4;62;40;22;64;44;20;434;285;149;23;12;11;457;297;160;2017
224000;Vorsaetzliche einfache Koerperverletzung;5113000;Essen;insg.;2749;1470;1279;17;11;6;144;97;47;161;108;53;235;145;90;207;113;94;1996;1026;970;150;78;72;2146;1104;1042;2017
224000;Vorsaetzliche einfache Koerperverletzung;6412000;Frankfurt am Main;insg.;4467;2646;1821;24;13;11;116;81;35;140;94;46;194;103;91;353;217;136;3506;2067;1439;274;165;109;3780;2232;1548;2017
224000;Vorsaetzliche einfache Koerperverletzung;8311000;Freiburg im Breisgau;insg.;2371;1603;768;33;23;10;106;70;36;139;93;46;189;118;71;247;186;61;1686;1131;555;110;75;35;1796;1206;590;2017
224000;Vorsaetzliche einfache Koerperverletzung;9563000;Fuerth;insg.;590;370;220;1;0;1;29;25;4;30;25;5;62;43;19;48;25;23;423;261;162;27;16;11;450;277;173;2017
224000;Vorsaetzliche einfache Koerperverletzung;5513000;Gelsenkirchen;insg.;2027;1032;995;15;11;4;157;114;43;172;125;47;200;108;92;166;92;74;1351;637;714;138;70;68;1489;707;782;2017
224000;Vorsaetzliche einfache Koerperverletzung;3159016;Goettingen;insg.;1066;700;366;7;4;3;36;23;13;43;27;16;64;38;26;119;85;34;791;519;272;49;31;18;840;550;290;2017
224000;Vorsaetzliche einfache Koerperverletzung;5914000;Hagen;insg.;1260;682;578;6;5;1;75;44;31;81;49;32;99;58;41;137;76;61;878;456;422;65;43;22;943;499;444;2017
224000;Vorsaetzliche einfache Koerperverletzung;15002000;Halle (Saale);insg.;2207;1338;869;7;5;2;137;90;47;144;95;49;211;125;86;170;100;70;1578;955;623;104;63;41;1682;1018;664;2017
224000;Vorsaetzliche einfache Koerperverletzung;2000000;Hamburg;insg.;16003;9679;6324;128;75;53;790;550;240;918;625;293;981;547;434;1295;816;479;12023;7218;4805;786;473;313;12809;7691;5118;2017
224000;Vorsaetzliche einfache Koerperverletzung;5915000;Hamm;insg.;1038;588;450;3;1;2;61;45;16;64;46;18;99;62;37;102;60;42;714;387;327;59;33;26;773;420;353;2017
224000;Vorsaetzliche einfache Koerperverletzung;3241001;Hannover;insg.;5444;3388;2056;23;16;7;220;136;84;243;152;91;357;205;152;543;343;200;4051;2552;1499;250;136;114;4301;2688;1613;2017
224000;Vorsaetzliche einfache Koerperverletzung;8221000;Heidelberg;insg.;1050;727;323;11;3;8;20;14;6;31;17;14;48;37;11;132;98;34;784;547;237;55;28;27;839;575;264;2017
224000;Vorsaetzliche einfache Koerperverletzung;8121000;Heilbronn;insg.;702;402;300;1;1;0;21;12;9;22;13;9;45;18;27;57;36;21;539;310;229;39;25;14;578;335;243;2017
224000;Vorsaetzliche einfache Koerperverletzung;5916000;Herne;insg.;1325;735;590;4;0;4;73;46;27;77;46;31;163;84;79;117;63;54;886;495;391;82;47;35;968;542;426;2017
224000;Vorsaetzliche einfache Koerperverletzung;3254021;Hildesheim;insg.;930;512;418;8;4;4;50;28;22;58;32;26;71;39;32;105;72;33;661;347;314;35;22;13;696;369;327;2017
224000;Vorsaetzliche einfache Koerperverletzung;9161000;Ingolstadt;insg.;1144;765;379;11;3;8;38;24;14;49;27;22;69;46;23;121;86;35;869;586;283;36;20;16;905;606;299;2017
224000;Vorsaetzliche einfache Koerperverletzung;16053000;Jena;insg.;577;395;182;12;8;4;27;20;7;39;28;11;55;45;10;54;34;20;408;273;135;21;15;6;429;288;141;2017
224000;Vorsaetzliche einfache Koerperverletzung;8212000;Karlsruhe;insg.;1462;933;529;3;3;0;65;44;21;68;47;21;115;72;43;145;94;51;1045;670;375;89;50;39;1134;720;414;2017
224000;Vorsaetzliche einfache Koerperverletzung;6611000;Kassel;insg.;1111;577;534;12;7;5;36;27;9;48;34;14;62;31;31;93;47;46;854;430;424;54;35;19;908;465;443;2017
224000;Vorsaetzliche einfache Koerperverletzung;1002000;Kiel;insg.;1838;1138;700;11;8;3;87;66;21;98;74;24;139;90;49;182;111;71;1343;821;522;76;42;34;1419;863;556;2017
224000;Vorsaetzliche einfache Koerperverletzung;7111000;Koblenz;insg.;1005;651;354;7;5;2;36;25;11;43;30;13;78;54;24;131;87;44;715;454;261;38;26;12;753;480;273;2017
224000;Vorsaetzliche einfache Koerperverletzung;5315000;Koeln;insg.;10072;5967;4105;52;27;25;432;298;134;484;325;159;684;400;284;901;542;359;7463;4387;3076;540;313;227;8003;4700;3303;2017
224000;Vorsaetzliche einfache Koerperverletzung;5114000;Krefeld;insg.;1670;875;795;13;9;4;93;57;36;106;66;40;142;72;70;152;78;74;1167;604;563;103;55;48;1270;659;611;2017
224000;Vorsaetzliche einfache Koerperverletzung;14713000;Leipzig;insg.;3236;1958;1278;30;16;14;161;115;46;191;131;60;240;148;92;238;135;103;2402;1449;953;165;95;70;2567;1544;1023;2017
224000;Vorsaetzliche einfache Koerperverletzung;5316000;Leverkusen;insg.;1108;581;527;7;3;4;62;42;20;69;45;24;106;61;45;109;56;53;778;394;384;46;25;21;824;419;405;2017
224000;Vorsaetzliche einfache Koerperverletzung;1003000;Luebeck;insg.;2356;1491;865;11;7;4;92;60;32;103;67;36;201;129;72;216;134;82;1699;1096;603;137;65;72;1836;1161;675;2017
224000;Vorsaetzliche einfache Koerperverletzung;7314000;Ludwigshafen am Rhein;insg.;1822;1020;802;21;10;11;106;74;32;127;84;43;176;102;74;133;64;69;1289;708;581;97;62;35;1386;770;616;2017
224000;Vorsaetzliche einfache Koerperverletzung;15003000;Magdeburg;insg.;1406;828;578;16;10;6;80;48;32;96;58;38;144;73;71;115;69;46;954;576;378;97;52;45;1051;628;423;2017
224000;Vorsaetzliche einfache Koerperverletzung;7315000;Mainz;insg.;1631;1068;563;9;4;5;62;46;16;71;50;21;144;104;40;177;118;59;1161;744;417;78;52;26;1239;796;443;2017
224000;Vorsaetzliche einfache Koerperverletzung;8222000;Mannheim;insg.;2168;1352;816;13;10;3;84;60;24;97;70;27;138;79;59;192;128;64;1620;1004;616;121;71;50;1741;1075;666;2017
224000;Vorsaetzliche einfache Koerperverletzung;5170024;Moers;insg.;652;340;312;4;2;2;51;34;17;55;36;19;66;33;33;64;31;33;422;215;207;45;25;20;467;240;227;2017
224000;Vorsaetzliche einfache Koerperverletzung;5116000;Moenchengladbach;insg.;1525;759;766;12;8;4;76;53;23;88;61;27;146;85;61;163;69;94;1051;505;546;77;39;38;1128;544;584;2017
224000;Vorsaetzliche einfache Koerperverletzung;5117000;Muelheim an der Ruhr;insg.;587;297;290;3;2;1;36;22;14;39;24;15;52;33;19;50;24;26;403;193;210;43;23;20;446;216;230;2017
224000;Vorsaetzliche einfache Koerperverletzung;9162000;Muenchen;insg.;8280;5598;2682;69;41;28;235;150;85;304;191;113;415;267;148;716;514;202;6446;4390;2056;399;236;163;6845;4626;2219;2017
224000;Vorsaetzliche einfache Koerperverletzung;5515000;Muenster;insg.;2031;1265;766;8;5;3;96;69;27;104;74;30;159;108;51;177;115;62;1495;921;574;96;47;49;1591;968;623;2017
224000;Vorsaetzliche einfache Koerperverletzung;5162024;Neuss;insg.;1004;551;453;4;4;0;51;31;20;55;35;20;95;57;38;101;62;39;700;360;340;53;37;16;753;397;356;2017
224000;Vorsaetzliche einfache Koerperverletzung;9564000;Nuernberg;insg.;4181;2784;1397;25;16;9;151;102;49;176;118;58;342;194;148;415;292;123;3091;2084;1007;157;96;61;3248;2180;1068;2017
224000;Vorsaetzliche einfache Koerperverletzung;5119000;Oberhausen;insg.;1377;755;622;3;2;1;71;49;22;74;51;23;135;83;52;141;79;62;960;506;454;67;36;31;1027;542;485;2017
224000;Vorsaetzliche einfache Koerperverletzung;6413000;Offenbach am Main;insg.;548;249;299;2;1;1;25;16;9;27;17;10;30;18;12;36;15;21;427;184;243;28;15;13;455;199;256;2017
224000;Vorsaetzliche einfache Koerperverletzung;3403000;Oldenburg (Oldenburg);insg.;964;578;386;4;1;3;27;16;11;31;17;14;54;33;21;105;69;36;731;424;307;43;35;8;774;459;315;2017
224000;Vorsaetzliche einfache Koerperverletzung;3404000;Osnabrueck;insg.;961;554;407;5;3;2;28;21;7;33;24;9;80;40;40;80;50;30;719;413;306;49;27;22;768;440;328;2017
224000;Vorsaetzliche einfache Koerperverletzung;5774032;Paderborn;insg.;884;522;362;6;4;2;28;19;9;34;23;11;77;49;28;107;62;45;635;371;264;31;17;14;666;388;278;2017
224000;Vorsaetzliche einfache Koerperverletzung;8231000;Pforzheim;insg.;881;531;350;4;4;0;44;32;12;48;36;12;65;40;25;88;51;37;642;375;267;38;29;9;680;404;276;2017
224000;Vorsaetzliche einfache Koerperverletzung;12054000;Potsdam;insg.;904;547;357;12;5;7;48;36;12;60;41;19;76;53;23;59;38;21;655;389;266;54;26;28;709;415;294;2017
224000;Vorsaetzliche einfache Koerperverletzung;5562032;Recklinghausen;insg.;882;486;396;4;3;1;51;29;22;55;32;23;91;53;38;76;43;33;612;329;283;48;29;19;660;358;302;2017
224000;Vorsaetzliche einfache Koerperverletzung;9362000;Regensburg;insg.;1160;817;343;10;9;1;33;23;10;43;32;11;79;52;27;143;97;46;855;607;248;40;29;11;895;636;259;2017
224000;Vorsaetzliche einfache Koerperverletzung;5120000;Remscheid;insg.;755;376;379;3;1;2;54;40;14;57;41;16;70;40;30;67;31;36;526;247;279;35;17;18;561;264;297;2017
224000;Vorsaetzliche einfache Koerperverletzung;8415061;Reutlingen;insg.;654;441;213;7;3;4;27;19;8;34;22;12;65;47;18;77;58;19;450;295;155;28;19;9;478;314;164;2017
224000;Vorsaetzliche einfache Koerperverletzung;13003000;Rostock;insg.;1065;654;411;6;1;5;76;54;22;82;55;27;92;53;39;93;58;35;730;442;288;68;46;22;798;488;310;2017
224000;Vorsaetzliche einfache Koerperverletzung;10041100;Saarbruecken;insg.;2038;1181;857;5;1;4;91;64;27;96;65;31;188;96;92;227;117;110;1421;830;591;106;73;33;1527;903;624;2017
224000;Vorsaetzliche einfache Koerperverletzung;3102000;Salzgitter;insg.;681;353;328;6;3;3;40;25;15;46;28;18;70;41;29;77;38;39;449;222;227;39;24;15;488;246;242;2017
224000;Vorsaetzliche einfache Koerperverletzung;13004000;Schwerin;insg.;770;492;278;6;4;2;54;40;14;60;44;16;100;72;28;63;45;18;503;311;192;44;20;24;547;331;216;2017
224000;Vorsaetzliche einfache Koerperverletzung;5970040;Siegen;insg.;899;544;355;2;1;1;42;29;13;44;30;14;78;59;19;100;71;29;638;361;277;39;23;16;677;384;293;2017
224000;Vorsaetzliche einfache Koerperverletzung;5122000;Solingen;insg.;807;424;383;5;2;3;46;34;12;51;36;15;83;47;36;86;50;36;542;260;282;45;31;14;587;291;296;2017
224000;Vorsaetzliche einfache Koerperverletzung;8111000;Stuttgart;insg.;5827;3845;1982;46;28;18;237;153;84;283;181;102;323;193;130;498;353;145;4496;2987;1509;227;131;96;4723;3118;1605;2017
224000;Vorsaetzliche einfache Koerperverletzung;7211000;Trier;insg.;1053;662;391;4;1;3;29;20;9;33;21;12;101;60;41;128;85;43;742;470;272;49;26;23;791;496;295;2017
224000;Vorsaetzliche einfache Koerperverletzung;8421000;Ulm;insg.;745;501;244;5;4;1;42;31;11;47;35;12;62;35;27;76;50;26;521;362;159;39;19;20;560;381;179;2017
224000;Vorsaetzliche einfache Koerperverletzung;6414000;Wiesbaden;insg.;1891;984;907;6;3;3;99;62;37;105;65;40;143;92;51;169;91;78;1342;675;667;132;61;71;1474;736;738;2017
224000;Vorsaetzliche einfache Koerperverletzung;3103000;Wolfsburg;insg.;660;407;253;1;1;0;30;20;10;31;21;10;53;39;14;62;39;23;485;287;198;29;21;8;514;308;206;2017
224000;Vorsaetzliche einfache Koerperverletzung;5124000;Wuppertal;insg.;3035;1733;1302;13;5;8;200;134;66;213;139;74;276;161;115;314;191;123;2088;1162;926;144;80;64;2232;1242;990;2017
224000;Vorsaetzliche einfache Koerperverletzung;9663000;Wuerzburg;insg.;915;674;241;2;2;0;33;23;10;35;25;10;73;51;22;129;95;34;649;488;161;29;15;14;678;503;175;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5334002;Aachen;insg.;431;339;92;0;0;0;0;0;0;0;0;0;0;0;0;10;4;6;417;332;85;4;3;1;421;335;86;2017
621021;Widerstand gegen Polizeivollzugsbeamte;9761000;Augsburg;insg.;257;217;40;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;247;207;40;1;1;0;248;208;40;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5378004;Bergisch Gladbach;insg.;56;36;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;35;20;1;1;0;56;36;20;2017
621021;Widerstand gegen Polizeivollzugsbeamte;11000000;Berlin;insg.;4611;3945;666;2;2;0;0;0;0;2;2;0;6;6;0;20;15;5;4557;3896;661;26;26;0;4583;3922;661;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5711000;Bielefeld;insg.;229;191;38;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;227;190;37;0;0;0;227;190;37;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5911000;Bochum;insg.;377;283;94;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;367;276;91;4;4;0;371;280;91;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5314000;Bonn;insg.;380;312;68;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;376;309;67;1;1;0;377;310;67;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5512000;Bottrop;insg.;52;36;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;36;16;0;0;0;52;36;16;2017
621021;Widerstand gegen Polizeivollzugsbeamte;3101000;Braunschweig;insg.;148;120;28;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;147;120;27;0;0;0;147;120;27;2017
621021;Widerstand gegen Polizeivollzugsbeamte;4011000;Bremen;insg.;722;549;173;0;0;0;0;0;0;0;0;0;2;2;0;7;4;3;706;536;170;7;7;0;713;543;170;2017
621021;Widerstand gegen Polizeivollzugsbeamte;4012000;Bremerhaven;insg.;179;136;43;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;172;131;41;4;4;0;176;135;41;2017
621021;Widerstand gegen Polizeivollzugsbeamte;14511000;Chemnitz;insg.;159;132;27;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;157;130;27;0;0;0;157;130;27;2017
621021;Widerstand gegen Polizeivollzugsbeamte;12052000;Cottbus;insg.;84;74;10;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;82;72;10;0;0;0;82;72;10;2017
621021;Widerstand gegen Polizeivollzugsbeamte;6411000;Darmstadt;insg.;56;52;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;55;51;4;0;0;0;55;51;4;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5913000;Dortmund;insg.;1181;947;234;0;0;0;0;0;0;0;0;0;1;1;0;23;17;6;1153;926;227;4;3;1;1157;929;228;2017
621021;Widerstand gegen Polizeivollzugsbeamte;14612000;Dresden;insg.;446;390;56;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;441;385;56;3;3;0;444;388;56;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5112000;Duisburg;insg.;492;370;122;1;1;0;0;0;0;1;1;0;1;1;0;6;4;2;480;360;120;4;4;0;484;364;120;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5111000;Duesseldorf;insg.;786;629;157;0;0;0;0;0;0;0;0;0;0;0;0;9;8;1;772;618;154;5;3;2;777;621;156;2017
621021;Widerstand gegen Polizeivollzugsbeamte;16051000;Erfurt;insg.;285;255;30;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;281;253;28;0;0;0;281;253;28;2017
621021;Widerstand gegen Polizeivollzugsbeamte;9562000;Erlangen;insg.;23;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;19;4;0;0;0;23;19;4;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5113000;Essen;insg.;506;411;95;2;1;1;1;0;1;3;1;2;0;0;0;7;5;2;493;404;89;3;1;2;496;405;91;2017
621021;Widerstand gegen Polizeivollzugsbeamte;6412000;Frankfurt am Main;insg.;1192;1035;157;0;0;0;0;0;0;0;0;0;0;0;0;8;5;3;1183;1029;154;1;1;0;1184;1030;154;2017
621021;Widerstand gegen Polizeivollzugsbeamte;8311000;Freiburg im Breisgau;insg.;235;192;43;0;0;0;0;0;0;0;0;0;0;0;0;9;8;1;226;184;42;0;0;0;226;184;42;2017
621021;Widerstand gegen Polizeivollzugsbeamte;9563000;Fuerth;insg.;26;19;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;19;7;0;0;0;26;19;7;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5513000;Gelsenkirchen;insg.;279;204;75;0;0;0;0;0;0;0;0;0;0;0;0;8;5;3;271;199;72;0;0;0;271;199;72;2017
621021;Widerstand gegen Polizeivollzugsbeamte;3159016;Goettingen;insg.;58;48;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;46;10;2;2;0;58;48;10;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5914000;Hagen;insg.;236;157;79;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;233;155;78;2;1;1;235;156;79;2017
621021;Widerstand gegen Polizeivollzugsbeamte;15002000;Halle (Saale);insg.;241;197;44;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;234;192;42;5;4;1;239;196;43;2017
621021;Widerstand gegen Polizeivollzugsbeamte;2000000;Hamburg;insg.;862;745;117;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;855;740;115;0;0;0;855;740;115;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5915000;Hamm;insg.;173;131;42;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;169;129;40;2;2;0;171;131;40;2017
621021;Widerstand gegen Polizeivollzugsbeamte;3241001;Hannover;insg.;549;446;103;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;545;443;102;1;1;0;546;444;102;2017
621021;Widerstand gegen Polizeivollzugsbeamte;8221000;Heidelberg;insg.;95;83;12;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;93;82;11;0;0;0;93;82;11;2017
621021;Widerstand gegen Polizeivollzugsbeamte;8121000;Heilbronn;insg.;35;24;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;34;24;10;0;0;0;34;24;10;2017
621021;Widerstand gegen Polizeivollzugsbeamte;5916000;Herne;insg.;149;106;43;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;148;105;43;0;0;0;148;105;43;2017
