Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3159016,Göttingen,W,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3,1,0,0,5,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3159016,Göttingen,X,118,0,0,0,3,6,9,11,12,23,20,52,5,6,11,10,31,6,6,2,66,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5914000,Hagen,M,45,0,0,1,1,1,3,15,4,19,5,27,1,1,2,1,11,3,1,0,18,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5914000,Hagen,W,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5914000,Hagen,X,47,0,0,1,1,1,3,16,4,20,6,29,1,1,2,1,11,3,1,0,18,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,15002000,Halle (Saale),M,95,0,1,0,0,0,1,0,2,2,9,12,2,7,9,21,42,7,2,2,83,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,15002000,Halle (Saale),W,16,0,1,0,0,1,2,0,0,0,1,3,1,1,2,3,7,1,0,0,13,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,15002000,Halle (Saale),X,111,0,2,0,0,1,3,0,2,2,10,15,3,8,11,24,49,8,2,2,96,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,2000000,Hamburg,M,513,0,0,2,3,16,21,53,81,134,66,221,31,33,64,58,78,55,22,15,292,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,2000000,Hamburg,W,17,0,0,0,0,0,0,3,1,4,2,6,0,3,3,1,1,4,2,0,11,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,2000000,Hamburg,X,530,0,0,2,3,16,21,56,82,138,68,227,31,36,67,59,79,59,24,15,303,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5915000,Hamm,M,77,0,0,0,0,2,2,11,9,20,7,29,5,5,10,8,16,12,0,2,48,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5915000,Hamm,W,10,0,0,0,0,1,1,2,1,3,2,6,0,0,0,0,4,0,0,0,4,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5915000,Hamm,X,87,0,0,0,0,3,3,13,10,23,9,35,5,5,10,8,20,12,0,2,52,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3241001,Hannover,M,418,0,1,1,2,10,14,36,48,84,41,139,26,29,55,56,94,51,18,5,279,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3241001,Hannover,W,31,0,0,1,2,1,4,1,1,2,2,8,1,1,2,3,9,6,2,1,23,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3241001,Hannover,X,449,0,1,2,4,11,18,37,49,86,43,147,27,30,57,59,103,57,20,6,302,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8221000,Heidelberg,M,74,0,0,0,0,2,2,7,15,22,13,37,7,6,13,9,8,3,3,1,37,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8221000,Heidelberg,W,7,0,0,0,0,0,0,2,1,3,1,4,0,0,0,2,0,1,0,0,3,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8221000,Heidelberg,X,81,0,0,0,0,2,2,9,16,25,14,41,7,6,13,11,8,4,3,1,40,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8121000,Heilbronn,M,19,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,6,2,1,2,18,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8121000,Heilbronn,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8121000,Heilbronn,X,20,0,0,0,0,0,0,0,0,0,1,1,0,3,3,5,6,2,1,2,19,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5916000,Herne,M,25,0,0,2,1,4,7,2,4,6,1,14,0,0,0,2,5,2,2,0,11,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5916000,Herne,W,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,4,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5916000,Herne,X,29,0,0,2,1,4,7,2,4,6,1,14,1,1,2,2,6,3,2,0,15,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3254021,Hildesheim,M,55,0,0,0,0,1,1,7,11,18,4,23,4,7,11,6,9,3,3,0,32,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3254021,Hildesheim,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3254021,Hildesheim,X,57,0,0,0,0,1,1,7,11,18,4,23,4,7,11,8,9,3,3,0,34,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9161000,Ingolstadt,M,95,0,0,0,0,2,2,4,18,22,13,37,8,4,12,20,13,7,4,2,58,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9161000,Ingolstadt,W,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,1,0,5,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9161000,Ingolstadt,X,102,0,0,0,0,2,2,4,18,22,15,39,8,4,12,20,15,9,5,2,63,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,16053000,Jena,M,30,0,0,1,1,0,2,0,3,3,0,5,1,1,2,8,12,3,0,0,25,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,16053000,Jena,W,6,0,0,0,1,0,1,0,1,1,0,2,0,1,1,1,1,0,1,0,4,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,16053000,Jena,X,36,0,0,1,2,0,3,0,4,4,0,7,1,2,3,9,13,3,1,0,29,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8212000,Karlsruhe,M,82,0,0,0,1,8,9,4,4,8,7,24,14,5,19,7,14,12,4,2,58,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8212000,Karlsruhe,W,5,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2,1,0,0,4,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8212000,Karlsruhe,X,87,0,0,0,1,8,9,5,4,9,7,25,15,5,20,7,16,13,4,2,62,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,6611000,Kassel,M,39,0,0,0,0,0,0,1,3,4,5,9,4,2,6,4,7,10,1,2,30,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,6611000,Kassel,W,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,6611000,Kassel,X,42,0,0,0,0,0,0,1,3,4,6,10,4,2,6,4,7,10,3,2,32,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,1002000,Kiel,M,97,0,1,0,1,3,5,6,8,14,9,28,7,6,13,11,22,18,3,2,69,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,1002000,Kiel,W,8,0,0,0,0,0,0,2,0,2,0,2,1,0,1,1,1,3,0,0,6,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,1002000,Kiel,X,105,0,1,0,1,3,5,8,8,16,9,30,8,6,14,12,23,21,3,2,75,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7111000,Koblenz,M,46,0,0,0,1,2,3,3,7,10,6,19,3,4,7,9,5,2,2,2,27,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7111000,Koblenz,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7111000,Koblenz,X,47,0,0,0,1,2,3,3,7,10,6,19,3,4,7,9,6,2,2,2,28,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5315000,Köln,M,413,0,0,1,4,19,24,50,70,120,48,192,13,15,28,39,82,47,22,3,221,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5315000,Köln,W,18,0,0,0,1,0,1,0,0,0,2,3,0,1,1,4,4,3,2,1,15,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5315000,Köln,X,431,0,0,1,5,19,25,50,70,120,50,195,13,16,29,43,86,50,24,4,236,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5114000,Krefeld,M,98,0,1,1,0,0,2,7,13,20,12,34,8,2,10,10,27,9,6,2,64,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5114000,Krefeld,W,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0,0,0,8,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5114000,Krefeld,X,106,0,1,1,0,0,2,7,13,20,12,34,8,3,11,12,32,9,6,2,72,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,14713000,Leipzig,M,417,0,0,0,3,8,11,17,27,44,23,78,16,22,38,90,171,29,7,4,339,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,14713000,Leipzig,W,56,0,0,0,3,1,4,3,0,3,0,7,3,4,7,11,23,6,2,0,49,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,14713000,Leipzig,X,473,0,0,0,6,9,15,20,27,47,23,85,19,26,45,101,194,35,9,4,388,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5316000,Leverkusen,M,61,0,0,0,0,3,3,18,10,28,7,38,3,3,6,6,9,0,1,1,23,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5316000,Leverkusen,W,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,3,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5316000,Leverkusen,X,65,0,0,0,0,3,3,18,10,28,8,39,3,3,6,8,9,0,2,1,26,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,1003000,Lübeck,M,87,0,0,1,0,1,2,3,8,11,11,24,7,5,12,15,19,12,3,2,63,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,1003000,Lübeck,W,7,0,0,0,0,0,0,0,1,1,0,1,0,1,1,3,0,0,1,1,6,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,1003000,Lübeck,X,94,0,0,1,0,1,2,3,9,12,11,25,7,6,13,18,19,12,4,3,69,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7314000,Ludwigshafen am Rhein,M,74,0,1,2,1,6,10,6,8,14,17,41,2,2,4,4,11,11,3,0,33,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7314000,Ludwigshafen am Rhein,W,4,0,0,0,1,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,3,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7314000,Ludwigshafen am Rhein,X,78,0,1,2,2,6,11,6,8,14,17,42,4,2,6,4,11,11,4,0,36,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,15003000,Magdeburg,M,135,0,0,1,0,3,4,4,1,5,17,26,16,10,26,25,43,6,4,5,109,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,15003000,Magdeburg,W,16,0,0,0,0,0,0,1,0,1,2,3,1,2,3,6,3,1,0,0,13,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,15003000,Magdeburg,X,151,0,0,1,0,3,4,5,1,6,19,29,17,12,29,31,46,7,4,5,122,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7315000,Mainz,M,47,0,0,1,0,0,1,3,10,13,10,24,0,4,4,5,7,4,3,0,23,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7315000,Mainz,W,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,7315000,Mainz,X,48,0,0,1,0,0,1,4,10,14,10,25,0,4,4,5,7,4,3,0,23,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8222000,Mannheim,M,125,0,0,0,0,9,9,23,18,41,12,62,10,4,14,14,18,11,3,3,63,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8222000,Mannheim,W,8,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,3,0,0,8,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8222000,Mannheim,X,133,0,0,0,0,9,9,23,18,41,12,62,11,5,16,14,21,14,3,3,71,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5170024,Moers,M,31,0,0,0,1,0,1,3,2,5,2,8,2,3,5,7,6,5,0,0,23,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5170024,Moers,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5170024,Moers,X,33,0,0,0,1,0,1,3,2,5,2,8,2,3,5,7,7,5,1,0,25,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5116000,Mönchengladbach,M,77,0,0,0,0,4,4,19,10,29,8,41,5,2,7,6,15,7,1,0,36,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5116000,Mönchengladbach,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5116000,Mönchengladbach,X,78,0,0,0,0,4,4,19,10,29,8,41,5,2,7,6,16,7,1,0,37,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5117000,Mülheim an der Ruhr,M,32,0,1,0,0,1,2,5,4,9,3,14,2,4,6,4,5,3,0,0,18,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5117000,Mülheim an der Ruhr,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5117000,Mülheim an der Ruhr,X,32,0,1,0,0,1,2,5,4,9,3,14,2,4,6,4,5,3,0,0,18,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9162000,München,M,559,0,0,3,1,10,14,52,105,157,101,272,29,33,62,62,84,49,18,12,287,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9162000,München,W,28,0,1,0,0,0,1,3,5,8,3,12,1,1,2,1,5,4,2,2,16,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9162000,München,X,587,0,1,3,1,10,15,55,110,165,104,284,30,34,64,63,89,53,20,14,303,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5515000,Münster,M,190,0,0,0,1,7,8,8,15,23,28,59,17,17,34,21,41,24,9,2,131,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5515000,Münster,W,20,0,0,0,0,1,1,0,4,4,3,8,1,0,1,3,7,1,0,0,12,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5515000,Münster,X,210,0,0,0,1,8,9,8,19,27,31,67,18,17,35,24,48,25,9,2,143,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5162024,Neuss,M,69,0,0,0,1,2,3,7,8,15,3,21,3,0,3,13,19,8,3,2,48,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5162024,Neuss,W,6,0,0,1,1,0,2,1,0,1,1,4,0,0,0,1,1,0,0,0,2,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5162024,Neuss,X,75,0,0,1,2,2,5,8,8,16,4,25,3,0,3,14,20,8,3,2,50,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9564000,Nürnberg,M,205,0,1,1,0,5,7,9,17,26,25,58,10,12,22,31,60,25,8,1,147,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9564000,Nürnberg,W,18,0,0,0,0,0,0,1,2,3,0,3,2,1,3,2,6,3,1,0,15,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9564000,Nürnberg,X,223,0,1,1,0,5,7,10,19,29,25,61,12,13,25,33,66,28,9,1,162,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5119000,Oberhausen,M,47,0,0,0,2,5,7,1,4,5,3,15,3,3,6,8,8,6,3,1,32,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5119000,Oberhausen,W,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5119000,Oberhausen,X,50,0,0,0,2,5,7,1,4,5,3,15,3,4,7,9,8,6,4,1,35,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,6413000,Offenbach am Main,M,34,0,0,0,0,6,6,4,7,11,4,21,3,1,4,3,6,0,0,0,13,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,6413000,Offenbach am Main,W,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,5,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,6413000,Offenbach am Main,X,39,0,0,0,0,6,6,4,7,11,4,21,4,1,5,6,7,0,0,0,18,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3403000,Oldenburg (Oldenburg),M,167,0,0,0,2,4,6,7,25,32,25,63,15,10,25,30,25,11,11,2,104,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3403000,Oldenburg (Oldenburg),W,11,0,0,1,0,2,3,0,0,0,3,6,1,0,1,1,1,0,1,1,5,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3403000,Oldenburg (Oldenburg),X,178,0,0,1,2,6,9,7,25,32,28,69,16,10,26,31,26,11,12,3,109,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3404000,Osnabrück,M,105,0,1,1,0,3,5,11,10,21,6,32,5,5,10,15,29,10,7,2,73,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3404000,Osnabrück,W,10,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,4,0,9,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3404000,Osnabrück,X,115,0,1,1,0,3,5,11,10,21,7,33,5,6,11,15,32,11,11,2,82,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5774032,Paderborn,M,64,0,0,0,0,2,2,3,5,8,13,23,4,9,13,6,12,8,2,0,41,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5774032,Paderborn,W,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,2,0,1,5,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5774032,Paderborn,X,70,0,0,0,0,2,2,4,5,9,13,24,4,9,13,7,13,10,2,1,46,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8231000,Pforzheim,M,18,0,1,2,0,4,7,3,1,4,0,11,1,0,1,4,2,0,0,0,7,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8231000,Pforzheim,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8231000,Pforzheim,X,19,0,1,2,0,4,7,3,1,4,0,11,1,0,1,5,2,0,0,0,8,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,12054000,Potsdam,M,55,0,0,0,1,2,3,1,8,9,11,23,0,2,2,9,14,5,1,1,32,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,12054000,Potsdam,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,12054000,Potsdam,X,59,0,0,0,1,2,3,1,8,9,11,23,0,2,2,10,16,5,1,2,36,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5562032,Recklinghausen,M,28,0,0,0,0,0,0,2,2,4,4,8,2,1,3,4,6,5,1,1,20,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5562032,Recklinghausen,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5562032,Recklinghausen,X,30,0,0,0,0,0,0,2,2,4,4,8,2,1,3,4,8,5,1,1,22,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9362000,Regensburg,M,122,0,0,0,0,0,0,2,16,18,12,30,5,12,17,26,26,13,4,6,92,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9362000,Regensburg,W,18,0,0,0,0,0,0,0,1,1,1,2,4,1,5,4,4,3,0,0,16,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,9362000,Regensburg,X,140,0,0,0,0,0,0,2,17,19,13,32,9,13,22,30,30,16,4,6,108,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5120000,Remscheid,M,10,0,0,0,0,0,0,1,2,3,3,6,0,1,1,0,2,1,0,0,4,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5120000,Remscheid,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,5120000,Remscheid,X,10,0,0,0,0,0,0,1,2,3,3,6,0,1,1,0,2,1,0,0,4,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8415061,Reutlingen,M,26,0,0,0,1,2,3,6,6,12,4,19,1,1,2,3,2,0,0,0,7,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8415061,Reutlingen,W,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,8415061,Reutlingen,X,27,0,0,0,1,2,3,7,6,13,4,20,1,1,2,3,2,0,0,0,7,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,13003000,Rostock,M,41,0,0,0,2,2,4,3,3,6,3,13,3,2,5,9,8,5,1,0,28,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,13003000,Rostock,W,5,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,2,0,0,2,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,13003000,Rostock,X,46,0,0,0,2,4,6,3,3,6,4,16,3,2,5,9,8,7,1,0,30,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,10041100,Saarbrücken,M,43,0,0,1,1,3,5,5,3,8,3,16,0,0,0,9,11,5,2,0,27,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,10041100,Saarbrücken,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,10041100,Saarbrücken,X,44,0,0,1,1,3,5,5,3,8,3,16,0,0,0,9,12,5,2,0,28,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3102000,Salzgitter,M,14,0,0,0,0,0,0,1,3,4,2,6,1,0,1,0,3,2,0,2,8,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3102000,Salzgitter,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2017
***300,Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme,3102000,Salzgitter,X,17,0,0,0,0,0,0,1,3,4,2,6,1,0,1,1,4,3,0,2,11,2017
