Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8222000,Mannheim,voll.,153,112,41,0,0,0,6,6,0,6,6,0,14,13,1,13,10,3,106,77,29,14,6,8,120,83,37,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8222000,Mannheim,vers.,35,26,9,0,0,0,4,3,1,4,3,1,3,3,0,3,3,0,23,17,6,2,0,2,25,17,8,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8222000,Mannheim,insg.,188,138,50,0,0,0,10,9,1,10,9,1,17,16,1,16,13,3,129,94,35,16,6,10,145,100,45,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5170024,Moers,voll.,32,21,11,0,0,0,1,1,0,1,1,0,2,2,0,3,3,0,20,11,9,6,4,2,26,15,11,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5170024,Moers,vers.,24,17,7,0,0,0,3,3,0,3,3,0,8,4,4,4,4,0,6,3,3,3,3,0,9,6,3,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5170024,Moers,insg.,56,38,18,0,0,0,4,4,0,4,4,0,10,6,4,7,7,0,26,14,12,9,7,2,35,21,14,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5116000,M nchengladbach,voll.,163,119,44,0,0,0,3,3,0,3,3,0,21,21,0,12,11,1,112,75,37,15,9,6,127,84,43,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5116000,M nchengladbach,vers.,47,37,10,0,0,0,4,2,2,4,2,2,12,9,3,4,3,1,25,22,3,2,1,1,27,23,4,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5116000,M nchengladbach,insg.,210,156,54,0,0,0,7,5,2,7,5,2,33,30,3,16,14,2,137,97,40,17,10,7,154,107,47,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5117000,M lheim an der Ruhr,voll.,60,36,24,0,0,0,8,7,1,8,7,1,10,7,3,7,5,2,28,15,13,7,2,5,35,17,18,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5117000,M lheim an der Ruhr,vers.,27,24,3,0,0,0,2,2,0,2,2,0,3,3,0,3,3,0,18,16,2,1,0,1,19,16,3,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5117000,M lheim an der Ruhr,insg.,87,60,27,0,0,0,10,9,1,10,9,1,13,10,3,10,8,2,46,31,15,8,2,6,54,33,21,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9162000,M nchen,voll.,410,310,100,0,0,0,6,6,0,6,6,0,29,24,5,42,36,6,299,226,73,34,18,16,333,244,89,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9162000,M nchen,vers.,141,101,40,1,1,0,2,2,0,3,3,0,16,12,4,15,12,3,100,71,29,7,3,4,107,74,33,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9162000,M nchen,insg.,551,411,140,1,1,0,8,8,0,9,9,0,45,36,9,57,48,9,399,297,102,41,21,20,440,318,122,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5515000,M nster,voll.,167,133,34,0,0,0,5,4,1,5,4,1,20,19,1,24,19,5,105,85,20,13,6,7,118,91,27,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5515000,M nster,vers.,41,32,9,0,0,0,3,2,1,3,2,1,4,4,0,6,6,0,23,16,7,5,4,1,28,20,8,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5515000,M nster,insg.,208,165,43,0,0,0,8,6,2,8,6,2,24,23,1,30,25,5,128,101,27,18,10,8,146,111,35,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5162024,Neuss,voll.,101,79,22,0,0,0,5,4,1,5,4,1,22,20,2,11,10,1,57,42,15,6,3,3,63,45,18,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5162024,Neuss,vers.,26,16,10,0,0,0,3,3,0,3,3,0,5,4,1,2,0,2,13,8,5,3,1,2,16,9,7,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5162024,Neuss,insg.,127,95,32,0,0,0,8,7,1,8,7,1,27,24,3,13,10,3,70,50,20,9,4,5,79,54,25,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9564000,N rnberg,voll.,154,108,46,0,0,0,5,5,0,5,5,0,7,4,3,14,11,3,114,85,29,14,3,11,128,88,40,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9564000,N rnberg,vers.,64,49,15,0,0,0,10,10,0,10,10,0,5,3,2,0,0,0,44,33,11,5,3,2,49,36,13,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9564000,N rnberg,insg.,218,157,61,0,0,0,15,15,0,15,15,0,12,7,5,14,11,3,158,118,40,19,6,13,177,124,53,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5119000,Oberhausen,voll.,133,91,42,0,0,0,10,9,1,10,9,1,17,16,1,15,14,1,79,50,29,12,2,10,91,52,39,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5119000,Oberhausen,vers.,28,20,8,0,0,0,3,2,1,3,2,1,6,4,2,4,3,1,13,10,3,2,1,1,15,11,4,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5119000,Oberhausen,insg.,161,111,50,0,0,0,13,11,2,13,11,2,23,20,3,19,17,2,92,60,32,14,3,11,106,63,43,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",6413000,Offenbach am Main,voll.,59,40,19,0,0,0,1,1,0,1,1,0,7,6,1,3,1,2,41,29,12,7,3,4,48,32,16,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",6413000,Offenbach am Main,vers.,20,14,6,0,0,0,3,2,1,3,2,1,1,1,0,2,2,0,14,9,5,0,0,0,14,9,5,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",6413000,Offenbach am Main,insg.,79,54,25,0,0,0,4,3,1,4,3,1,8,7,1,5,3,2,55,38,17,7,3,4,62,41,21,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3403000,Oldenburg (Oldenburg),voll.,111,72,39,0,0,0,4,2,2,4,2,2,11,10,1,14,7,7,74,50,24,8,3,5,82,53,29,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3403000,Oldenburg (Oldenburg),vers.,35,22,13,0,0,0,1,1,0,1,1,0,5,3,2,2,2,0,24,16,8,3,0,3,27,16,11,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3403000,Oldenburg (Oldenburg),insg.,146,94,52,0,0,0,5,3,2,5,3,2,16,13,3,16,9,7,98,66,32,11,3,8,109,69,40,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3404000,Osnabr ck,voll.,107,83,24,0,0,0,3,3,0,3,3,0,5,5,0,14,12,2,70,52,18,15,11,4,85,63,22,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3404000,Osnabr ck,vers.,38,31,7,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,29,24,5,4,2,2,33,26,7,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3404000,Osnabr ck,insg.,145,114,31,0,0,0,3,3,0,3,3,0,8,8,0,16,14,2,99,76,23,19,13,6,118,89,29,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5774032,Paderborn,voll.,71,59,12,0,0,0,2,2,0,2,2,0,8,8,0,11,9,2,44,37,7,6,3,3,50,40,10,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5774032,Paderborn,vers.,20,17,3,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,11,10,1,4,2,2,15,12,3,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5774032,Paderborn,insg.,91,76,15,0,0,0,2,2,0,2,2,0,9,9,0,15,13,2,55,47,8,10,5,5,65,52,13,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8231000,Pforzheim,voll.,48,38,10,1,1,0,0,0,0,1,1,0,7,7,0,8,6,2,29,22,7,3,2,1,32,24,8,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8231000,Pforzheim,vers.,13,11,2,1,1,0,0,0,0,1,1,0,2,2,0,1,1,0,9,7,2,0,0,0,9,7,2,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8231000,Pforzheim,insg.,61,49,12,2,2,0,0,0,0,2,2,0,9,9,0,9,7,2,38,29,9,3,2,1,41,31,10,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",12054000,Potsdam,voll.,84,73,11,0,0,0,0,0,0,0,0,0,23,22,1,15,15,0,42,36,6,4,0,4,46,36,10,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",12054000,Potsdam,vers.,17,14,3,0,0,0,0,0,0,0,0,0,3,3,0,3,2,1,9,8,1,2,1,1,11,9,2,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",12054000,Potsdam,insg.,101,87,14,0,0,0,0,0,0,0,0,0,26,25,1,18,17,1,51,44,7,6,1,5,57,45,12,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5562032,Recklinghausen,voll.,72,43,29,0,0,0,2,0,2,2,0,2,6,4,2,8,5,3,44,30,14,12,4,8,56,34,22,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5562032,Recklinghausen,vers.,27,12,15,0,0,0,6,6,0,6,6,0,1,1,0,1,1,0,14,4,10,5,0,5,19,4,15,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5562032,Recklinghausen,insg.,99,55,44,0,0,0,8,6,2,8,6,2,7,5,2,9,6,3,58,34,24,17,4,13,75,38,37,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9362000,Regensburg,voll.,42,33,9,0,0,0,0,0,0,0,0,0,9,8,1,10,7,3,22,17,5,1,1,0,23,18,5,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9362000,Regensburg,vers.,19,17,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,14,12,2,1,1,0,15,13,2,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9362000,Regensburg,insg.,61,50,11,0,0,0,0,0,0,0,0,0,11,10,1,12,9,3,36,29,7,2,2,0,38,31,7,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5120000,Remscheid,voll.,43,32,11,0,0,0,2,2,0,2,2,0,4,4,0,6,6,0,25,16,9,6,4,2,31,20,11,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5120000,Remscheid,vers.,8,7,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,3,2,1,2,2,0,5,4,1,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5120000,Remscheid,insg.,51,39,12,0,0,0,3,3,0,3,3,0,5,5,0,7,7,0,28,18,10,8,6,2,36,24,12,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8415061,Reutlingen,voll.,38,32,6,0,0,0,1,1,0,1,1,0,7,7,0,6,5,1,24,19,5,0,0,0,24,19,5,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8415061,Reutlingen,vers.,6,5,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,3,2,1,0,0,0,3,2,1,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8415061,Reutlingen,insg.,44,37,7,0,0,0,2,2,0,2,2,0,8,8,0,7,6,1,27,21,6,0,0,0,27,21,6,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",13003000,Rostock,voll.,133,103,30,0,0,0,4,4,0,4,4,0,18,18,0,15,14,1,88,61,27,8,6,2,96,67,29,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",13003000,Rostock,vers.,18,12,6,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,15,12,3,1,0,1,16,12,4,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",13003000,Rostock,insg.,151,115,36,0,0,0,5,4,1,5,4,1,19,18,1,15,14,1,103,73,30,9,6,3,112,79,33,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",10041100,Saarbr cken,voll.,204,162,42,0,0,0,3,2,1,3,2,1,14,14,0,20,16,4,139,111,28,28,19,9,167,130,37,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",10041100,Saarbr cken,vers.,40,23,17,0,0,0,2,1,1,2,1,1,6,3,3,4,4,0,26,13,13,2,2,0,28,15,13,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",10041100,Saarbr cken,insg.,244,185,59,0,0,0,5,3,2,5,3,2,20,17,3,24,20,4,165,124,41,30,21,9,195,145,50,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3102000,Salzgitter,voll.,48,32,16,0,0,0,0,0,0,0,0,0,10,10,0,7,7,0,27,13,14,4,2,2,31,15,16,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3102000,Salzgitter,vers.,16,11,5,0,0,0,1,1,0,1,1,0,4,4,0,0,0,0,9,5,4,2,1,1,11,6,5,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3102000,Salzgitter,insg.,64,43,21,0,0,0,1,1,0,1,1,0,14,14,0,7,7,0,36,18,18,6,3,3,42,21,21,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",13004000,Schwerin,voll.,51,35,16,0,0,0,0,0,0,0,0,0,1,0,1,4,4,0,36,27,9,10,4,6,46,31,15,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",13004000,Schwerin,vers.,16,8,8,0,0,0,2,0,2,2,0,2,0,0,0,4,3,1,9,4,5,1,1,0,10,5,5,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",13004000,Schwerin,insg.,67,43,24,0,0,0,2,0,2,2,0,2,1,0,1,8,7,1,45,31,14,11,5,6,56,36,20,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5970040,Siegen,voll.,55,36,19,0,0,0,0,0,0,0,0,0,5,4,1,7,5,2,40,25,15,3,2,1,43,27,16,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5970040,Siegen,vers.,11,9,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,7,2,0,0,0,9,7,2,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5970040,Siegen,insg.,66,45,21,0,0,0,0,0,0,0,0,0,7,6,1,7,5,2,49,32,17,3,2,1,52,34,18,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5122000,Solingen,voll.,75,58,17,0,0,0,9,8,1,9,8,1,9,8,1,8,7,1,46,33,13,3,2,1,49,35,14,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5122000,Solingen,vers.,14,12,2,0,0,0,1,1,0,1,1,0,3,3,0,0,0,0,10,8,2,0,0,0,10,8,2,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5122000,Solingen,insg.,89,70,19,0,0,0,10,9,1,10,9,1,12,11,1,8,7,1,56,41,15,3,2,1,59,43,16,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8111000,Stuttgart,voll.,419,301,118,0,0,0,10,5,5,10,5,5,23,21,2,43,36,7,312,222,90,31,17,14,343,239,104,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8111000,Stuttgart,vers.,158,115,43,0,0,0,2,2,0,2,2,0,12,7,5,14,12,2,118,89,29,12,5,7,130,94,36,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8111000,Stuttgart,insg.,577,416,161,0,0,0,12,7,5,12,7,5,35,28,7,57,48,9,430,311,119,43,22,21,473,333,140,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",7211000,Trier,voll.,65,49,16,0,0,0,2,1,1,2,1,1,6,6,0,9,8,1,47,33,14,1,1,0,48,34,14,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",7211000,Trier,vers.,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,4,3,0,0,0,7,4,3,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",7211000,Trier,insg.,73,53,20,0,0,0,2,1,1,2,1,1,6,6,0,10,8,2,54,37,17,1,1,0,55,38,17,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8421000,Ulm,voll.,54,43,11,2,2,0,2,2,0,4,4,0,3,3,0,7,7,0,38,27,11,2,2,0,40,29,11,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8421000,Ulm,vers.,16,9,7,0,0,0,1,0,1,1,0,1,4,3,1,0,0,0,9,6,3,2,0,2,11,6,5,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",8421000,Ulm,insg.,70,52,18,2,2,0,3,2,1,5,4,1,7,6,1,7,7,0,47,33,14,4,2,2,51,35,16,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",6414000,Wiesbaden,voll.,125,98,27,0,0,0,6,6,0,6,6,0,18,16,2,21,19,2,72,53,19,8,4,4,80,57,23,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",6414000,Wiesbaden,vers.,30,21,9,0,0,0,1,1,0,1,1,0,9,7,2,0,0,0,17,11,6,3,2,1,20,13,7,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",6414000,Wiesbaden,insg.,155,119,36,0,0,0,7,7,0,7,7,0,27,23,4,21,19,2,89,64,25,11,6,5,100,70,30,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3103000,Wolfsburg,voll.,46,33,13,0,0,0,0,0,0,0,0,0,6,4,2,2,1,1,36,28,8,2,0,2,38,28,10,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3103000,Wolfsburg,vers.,10,6,4,0,0,0,2,2,0,2,2,0,1,1,0,0,0,0,6,3,3,1,0,1,7,3,4,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",3103000,Wolfsburg,insg.,56,39,17,0,0,0,2,2,0,2,2,0,7,5,2,2,1,1,42,31,11,3,0,3,45,31,14,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5124000,Wuppertal,voll.,272,205,67,0,0,0,13,12,1,13,12,1,50,47,3,21,16,5,168,123,45,20,7,13,188,130,58,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5124000,Wuppertal,vers.,91,66,25,0,0,0,12,10,2,12,10,2,14,14,0,8,7,1,44,29,15,13,6,7,57,35,22,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",5124000,Wuppertal,insg.,363,271,92,0,0,0,25,22,3,25,22,3,64,61,3,29,23,6,212,152,60,33,13,20,245,165,80,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9663000,W rzburg,voll.,37,32,5,0,0,0,1,1,0,1,1,0,6,6,0,2,1,1,26,24,2,2,0,2,28,24,4,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9663000,W rzburg,vers.,7,5,2,0,0,0,1,1,0,1,1,0,1,1,0,3,2,1,2,1,1,0,0,0,2,1,1,2020
210000,"Raub, r uberische Erpressung und r uberischer Angriff auf Kraftfahrer    249-252, 255, 316a StGB",9663000,W rzburg,insg.,44,37,7,0,0,0,2,2,0,2,2,0,7,7,0,5,3,2,28,25,3,2,0,2,30,25,5,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5334002,Aachen,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5334002,Aachen,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5334002,Aachen,insg.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",9761000,Augsburg,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",9761000,Augsburg,vers.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",9761000,Augsburg,insg.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5378004,Bergisch Gladbach,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5378004,Bergisch Gladbach,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5378004,Bergisch Gladbach,insg.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",11000000,Berlin,voll.,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,0,0,0,16,9,7,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",11000000,Berlin,vers.,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,6,3,3,2020
211000,"Raub, r uberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",11000000,Berlin,insg.,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,10,0,0,0,22,12,10,2020
