Schluessel;Straftat;Gemeindeschluessel;Stadt;erfasste Faelle;HZ nach Zensus;Versuche - Anzahl;Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;aufgeklaerte Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in %
892000;Gewaltkriminalität;08421000;Ulm;326;260;38;11.7;1;2;244;74.8;331;296;35;183;55.3
892000;Gewaltkriminalität;06414000;Wiesbaden;1,027;369;131;12.8;7;4;872;84.9;989;821;168;432;43.7
892000;Gewaltkriminalität;03103000;Wolfsburg;305;246;45;14.8;6;0;238;78.0;288;258;30;104;36.1
892000;Gewaltkriminalität;05124000;Wuppertal;1,294;366;216;16.7;11;2;970;75.0;1,200;1,019;181;476;39.7
892000;Gewaltkriminalität;09663000;Würzburg;365;288;58;15.9;1;3;290;79.5;358;319;39;152;42.5
892500;Mord, Totschlag und Tötung auf Verlangen;05334002;Aachen;10;4;7;70.0;0;0;10;100.0;16;13;3;12;75.0
892500;Mord, Totschlag und Tötung auf Verlangen;09761000;Augsburg;7;2;6;85.7;0;1;7;100.0;7;7;0;3;42.9
892500;Mord, Totschlag und Tötung auf Verlangen;05378004;Bergisch Gladbach;1;1;0;0.0;0;1;1;100.0;1;1;0;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;11000000;Berlin;94;3;65;69.1;0;3;91;96.8;123;112;11;63;51.2
892500;Mord, Totschlag und Tötung auf Verlangen;05711000;Bielefeld;5;2;5;100.0;0;0;5;100.0;7;6;1;3;42.9
892500;Mord, Totschlag und Tötung auf Verlangen;05911000;Bochum;13;4;8;61.5;0;0;12;92.3;19;18;1;9;47.4
892500;Mord, Totschlag und Tötung auf Verlangen;05314000;Bonn;6;2;6;100.0;0;0;6;100.0;6;4;2;2;33.3
892500;Mord, Totschlag und Tötung auf Verlangen;05512000;Bottrop;1;1;1;100.0;0;0;1;100.0;1;0;1;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;03101000;Braunschweig;5;2;5;100.0;0;1;4;80.0;6;5;1;3;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;04011000;Bremen;57;10;51;89.5;0;1;46;80.7;42;39;3;19;45.2
892500;Mord, Totschlag und Tötung auf Verlangen;04012000;Bremerhaven;14;12;14;100.0;0;0;12;85.7;18;15;3;10;55.6
892500;Mord, Totschlag und Tötung auf Verlangen;14511000;Chemnitz;6;2;3;50.0;0;0;6;100.0;9;9;0;6;66.7
892500;Mord, Totschlag und Tötung auf Verlangen;12052000;Cottbus;0;0;0;0.0;0;0;0;0.0;0;0;0;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;06411000;Darmstadt;10;6;6;60.0;0;1;10;100.0;17;13;4;13;76.5
892500;Mord, Totschlag und Tötung auf Verlangen;05913000;Dortmund;11;2;8;72.7;0;1;10;90.9;10;9;1;2;20.0
892500;Mord, Totschlag und Tötung auf Verlangen;14612000;Dresden;13;2;8;61.5;0;0;12;92.3;13;12;1;6;46.2
892500;Mord, Totschlag und Tötung auf Verlangen;05112000;Duisburg;16;3;13;81.3;0;1;16;100.0;14;12;2;6;42.9
892500;Mord, Totschlag und Tötung auf Verlangen;05111000;Düsseldorf;24;4;20;83.3;0;2;23;95.8;29;28;1;16;55.2
892500;Mord, Totschlag und Tötung auf Verlangen;16051000;Erfurt;5;2;3;60.0;0;0;4;80.0;7;7;0;5;71.4
892500;Mord, Totschlag und Tötung auf Verlangen;09562000;Erlangen;3;3;2;66.7;0;1;3;100.0;3;2;1;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;05113000;Essen;23;4;13;56.5;0;0;23;100.0;24;23;1;12;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;06412000;Frankfurt am Main;48;6;43;89.6;0;1;43;89.6;56;54;2;33;58.9
892500;Mord, Totschlag und Tötung auf Verlangen;08311000;Freiburg im Breisgau;5;2;3;60.0;0;1;4;80.0;5;4;1;4;80.0
892500;Mord, Totschlag und Tötung auf Verlangen;09563000;Fürth;4;3;4;100.0;0;0;4;100.0;7;7;0;3;42.9
892500;Mord, Totschlag und Tötung auf Verlangen;05513000;Gelsenkirchen;4;2;4;100.0;0;0;4;100.0;4;3;1;2;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;03159016;Göttingen;5;4;3;60.0;0;0;5;100.0;7;5;2;4;57.1
892500;Mord, Totschlag und Tötung auf Verlangen;05914000;Hagen;8;4;7;87.5;0;1;7;87.5;10;9;1;5;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;15002000;Halle (Saale);12;5;7;58.3;0;0;11;91.7;17;16;1;11;64.7
892500;Mord, Totschlag und Tötung auf Verlangen;02000000;Hamburg;59;3;39;66.1;0;6;62;105.1;73;64;9;34;46.6
892500;Mord, Totschlag und Tötung auf Verlangen;05915000;Hamm;4;2;2;50.0;0;0;4;100.0;5;5;0;3;60.0
892500;Mord, Totschlag und Tötung auf Verlangen;03241001;Hannover;43;8;38;88.4;0;4;40;93.0;66;64;2;37;56.1
892500;Mord, Totschlag und Tötung auf Verlangen;08221000;Heidelberg;6;4;4;66.7;0;1;6;100.0;14;14;0;5;35.7
892500;Mord, Totschlag und Tötung auf Verlangen;08121000;Heilbronn;5;4;3;60.0;0;0;5;100.0;5;4;1;3;60.0
892500;Mord, Totschlag und Tötung auf Verlangen;05916000;Herne;4;3;4;100.0;0;0;4;100.0;6;6;0;1;16.7
892500;Mord, Totschlag und Tötung auf Verlangen;03254021;Hildesheim;6;6;4;66.7;0;0;6;100.0;12;11;1;3;25.0
892500;Mord, Totschlag und Tötung auf Verlangen;09161000;Ingolstadt;4;3;3;75.0;0;1;4;100.0;8;7;1;3;37.5
892500;Mord, Totschlag und Tötung auf Verlangen;16053000;Jena;3;3;3;100.0;0;0;1;33.3;1;1;0;1;100.0
892500;Mord, Totschlag und Tötung auf Verlangen;08212000;Karlsruhe;4;1;3;75.0;0;0;4;100.0;3;3;0;1;33.3
892500;Mord, Totschlag und Tötung auf Verlangen;06611000;Kassel;11;5;7;63.6;0;1;11;100.0;13;12;1;7;53.8
892500;Mord, Totschlag und Tötung auf Verlangen;01002000;Kiel;14;6;11;78.6;0;1;13;92.9;16;16;0;5;31.3
892500;Mord, Totschlag und Tötung auf Verlangen;07111000;Koblenz;3;3;1;33.3;0;0;3;100.0;4;4;0;1;25.0
892500;Mord, Totschlag und Tötung auf Verlangen;05315000;Köln;24;2;18;75.0;0;4;24;100.0;30;28;2;14;46.7
892500;Mord, Totschlag und Tötung auf Verlangen;05114000;Krefeld;4;2;4;100.0;0;0;4;100.0;7;7;0;6;85.7
892500;Mord, Totschlag und Tötung auf Verlangen;14713000;Leipzig;26;4;20;76.9;0;2;26;100.0;36;33;3;20;55.6
892500;Mord, Totschlag und Tötung auf Verlangen;05316000;Leverkusen;0;0;0;0.0;0;0;0;0.0;0;0;0;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;01003000;Lübeck;4;2;1;25.0;0;0;4;100.0;4;2;2;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;07314000;Ludwigshafen am Rhein;4;2;4;100.0;0;1;4;100.0;5;5;0;5;100.0
892500;Mord, Totschlag und Tötung auf Verlangen;15003000;Magdeburg;20;8;13;65.0;0;1;20;100.0;22;20;2;7;31.8
892500;Mord, Totschlag und Tötung auf Verlangen;07315000;Mainz;4;2;3;75.0;0;0;4;100.0;4;4;0;2;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;08222000;Mannheim;24;8;20;83.3;0;0;22;91.7;28;24;4;13;46.4
892500;Mord, Totschlag und Tötung auf Verlangen;05170024;Moers;2;2;2;100.0;0;0;1;50.0;1;1;0;1;100.0
892500;Mord, Totschlag und Tötung auf Verlangen;05116000;Mönchengladbach;7;3;6;85.7;0;0;7;100.0;7;6;1;5;71.4
892500;Mord, Totschlag und Tötung auf Verlangen;05117000;Mülheim an der Ruhr;3;2;2;66.7;0;0;3;100.0;3;2;1;2;66.7
892500;Mord, Totschlag und Tötung auf Verlangen;09162000;München;34;2;23;67.6;0;0;33;97.1;41;37;4;27;65.9
892500;Mord, Totschlag und Tötung auf Verlangen;05515000;Münster;5;2;3;60.0;0;0;5;100.0;5;4;1;1;20.0
892500;Mord, Totschlag und Tötung auf Verlangen;05162024;Neuss;2;1;2;100.0;0;0;2;100.0;2;1;1;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;09564000;Nürnberg;23;4;21;91.3;0;1;23;100.0;29;28;1;19;65.5
892500;Mord, Totschlag und Tötung auf Verlangen;05119000;Oberhausen;9;4;6;66.7;0;0;9;100.0;16;14;2;8;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;06413000;Offenbach am Main;5;4;3;60.0;0;2;6;120.0;8;8;0;7;87.5
892500;Mord, Totschlag und Tötung auf Verlangen;03403000;Oldenburg (Oldenburg);13;8;7;53.8;0;0;13;100.0;21;20;1;9;42.9
892500;Mord, Totschlag und Tötung auf Verlangen;03404000;Osnabrück;9;5;6;66.7;0;0;7;77.8;8;7;1;1;12.5
892500;Mord, Totschlag und Tötung auf Verlangen;05774032;Paderborn;1;1;1;100.0;0;0;1;100.0;1;1;0;1;100.0
892500;Mord, Totschlag und Tötung auf Verlangen;08231000;Pforzheim;10;8;7;70.0;0;0;10;100.0;10;9;1;4;40.0
892500;Mord, Totschlag und Tötung auf Verlangen;12054000;Potsdam;3;2;1;33.3;0;0;3;100.0;3;2;1;2;66.7
892500;Mord, Totschlag und Tötung auf Verlangen;05562032;Recklinghausen;4;4;4;100.0;0;0;4;100.0;4;4;0;2;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;09362000;Regensburg;6;4;4;66.7;0;0;6;100.0;6;6;0;4;66.7
892500;Mord, Totschlag und Tötung auf Verlangen;05120000;Remscheid;2;2;2;100.0;0;0;2;100.0;2;2;0;1;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;08415061;Reutlingen;4;3;3;75.0;0;0;4;100.0;4;4;0;3;75.0
892500;Mord, Totschlag und Tötung auf Verlangen;13003000;Rostock;4;2;3;75.0;0;0;4;100.0;6;4;2;3;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;10041100;Saarbrücken;11;6;6;54.5;0;2;11;100.0;12;12;0;5;41.7
892500;Mord, Totschlag und Tötung auf Verlangen;03102000;Salzgitter;2;2;2;100.0;0;1;2;100.0;4;4;0;3;75.0
892500;Mord, Totschlag und Tötung auf Verlangen;13004000;Schwerin;2;2;1;50.0;0;0;2;100.0;2;2;0;1;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;05970040;Siegen;1;1;1;100.0;0;0;1;100.0;1;1;0;0;0.0
892500;Mord, Totschlag und Tötung auf Verlangen;05122000;Solingen;3;2;2;66.7;0;0;3;100.0;4;2;2;2;50.0
892500;Mord, Totschlag und Tötung auf Verlangen;08111000;Stuttgart;31;5;25;80.6;0;0;30;96.8;48;45;3;33;68.8
892500;Mord, Totschlag und Tötung auf Verlangen;07211000;Trier;1;1;1;100.0;0;0;1;100.0;1;1;0;1;100.0
892500;Mord, Totschlag und Tötung auf Verlangen;08421000;Ulm;4;3;3;75.0;0;0;4;100.0;9;9;0;7;77.8
892500;Mord, Totschlag und Tötung auf Verlangen;06414000;Wiesbaden;11;4;10;90.9;0;2;11;100.0;8;7;1;2;25.0
892500;Mord, Totschlag und Tötung auf Verlangen;03103000;Wolfsburg;4;3;3;75.0;0;0;4;100.0;5;5;0;4;80.0
892500;Mord, Totschlag und Tötung auf Verlangen;05124000;Wuppertal;16;5;12;75.0;0;0;15;93.8;22;18;4;12;54.5
892500;Mord, Totschlag und Tötung auf Verlangen;09663000;Würzburg;11;9;11;100.0;0;0;11;100.0;11;10;1;6;54.5
897000;Computerkriminalität;05334002;Aachen;257;104;35;13.6;0;0;112;43.6;90;62;28;20;22.2
897000;Computerkriminalität;09761000;Augsburg;278;95;33;11.9;0;0;257;92.4;135;82;53;60;44.4
897000;Computerkriminalität;05378004;Bergisch Gladbach;80;72;2;2.5;0;0;29;36.3;18;7;11;8;44.4
897000;Computerkriminalität;11000000;Berlin;27,308;756;4,032;14.8;0;0;4,014;14.7;2,310;1,609;701;701;30.3
897000;Computerkriminalität;05711000;Bielefeld;146;44;8;5.5;0;0;73;50.0;76;48;28;29;38.2
897000;Computerkriminalität;05911000;Bochum;360;98;24;6.7;0;0;193;53.6;135;88;47;24;17.8
897000;Computerkriminalität;05314000;Bonn;283;87;43;15.2;0;0;150;53.0;108;74;34;38;35.2
897000;Computerkriminalität;05512000;Bottrop;57;49;3;5.3;0;0;40;70.2;36;20;16;5;13.9
897000;Computerkriminalität;03101000;Braunschweig;260;105;41;15.8;0;0;132;50.8;114;76;38;31;27.2
897000;Computerkriminalität;04011000;Bremen;1,051;185;191;18.2;0;0;219;20.8;179;125;54;65;36.3
897000;Computerkriminalität;04012000;Bremerhaven;249;220;20;8.0;0;0;71;28.5;49;30;19;12;24.5
897000;Computerkriminalität;14511000;Chemnitz;149;60;11;7.4;0;0;99;66.4;76;60;16;14;18.4
897000;Computerkriminalität;12052000;Cottbus;142;141;15;10.6;0;0;115;81.0;77;45;32;5;6.5
897000;Computerkriminalität;06411000;Darmstadt;154;97;15;9.7;0;0;116;75.3;75;51;24;29;38.7
897000;Computerkriminalität;05913000;Dortmund;684;117;149;21.8;0;0;470;68.7;203;130;73;54;26.6
897000;Computerkriminalität;14612000;Dresden;378;69;76;20.1;0;0;229;60.6;171;123;48;36;21.1
897000;Computerkriminalität;05112000;Duisburg;358;72;31;8.7;0;0;234;65.4;223;136;87;59;26.5
897000;Computerkriminalität;05111000;Düsseldorf;522;85;66;12.6;0;0;143;27.4;111;74;37;48;43.2
897000;Computerkriminalität;16051000;Erfurt;196;92;13;6.6;0;0;133;67.9;93;55;38;10;10.8
897000;Computerkriminalität;09562000;Erlangen;73;66;12;16.4;0;0;47;64.4;23;15;8;8;34.8
897000;Computerkriminalität;05113000;Essen;473;81;50;10.6;0;0;207;43.8;168;119;49;50;29.8
897000;Computerkriminalität;06412000;Frankfurt am Main;711;95;89;12.5;0;0;322;45.3;262;193;69;113;43.1
897000;Computerkriminalität;08311000;Freiburg im Breisgau;178;78;32;18.0;0;0;87;48.9;63;42;21;25;39.7
897000;Computerkriminalität;09563000;Fürth;92;73;5;5.4;0;0;68;73.9;50;35;15;21;42.0
897000;Computerkriminalität;05513000;Gelsenkirchen;174;67;16;9.2;0;0;85;48.9;81;49;32;26;32.1
897000;Computerkriminalität;03159016;Göttingen;141;118;16;11.3;0;0;82;58.2;66;45;21;16;24.2
897000;Computerkriminalität;05914000;Hagen;90;48;8;8.9;0;0;47;52.2;43;31;12;12;27.9
897000;Computerkriminalität;15002000;Halle (Saale);328;137;38;11.6;0;0;232;70.7;115;59;56;13;11.3
897000;Computerkriminalität;02000000;Hamburg;3,566;195;588;16.5;0;0;924;25.9;490;344;146;163;33.3
897000;Computerkriminalität;05915000;Hamm;64;36;5;7.8;0;0;34;53.1;38;34;4;13;34.2
897000;Computerkriminalität;03241001;Hannover;1,022;191;149;14.6;0;0;598;58.5;284;196;88;92;32.4
897000;Computerkriminalität;08221000;Heidelberg;229;143;30;13.1;0;0;163;71.2;65;45;20;22;33.8
897000;Computerkriminalität;08121000;Heilbronn;53;42;7;13.2;0;0;33;62.3;30;20;10;11;36.7
897000;Computerkriminalität;05916000;Herne;173;111;13;7.5;0;0;99;57.2;70;43;27;9;12.9
897000;Computerkriminalität;03254021;Hildesheim;94;92;14;14.9;0;0;42;44.7;35;20;15;7;20.0
897000;Computerkriminalität;09161000;Ingolstadt;80;59;7;8.8;0;0;53;66.3;39;32;7;9;23.1
897000;Computerkriminalität;16053000;Jena;35;32;2;5.7;0;0;10;28.6;11;5;6;0;0.0
897000;Computerkriminalität;08212000;Karlsruhe;481;154;59;12.3;0;0;279;58.0;92;72;20;46;50.0
897000;Computerkriminalität;06611000;Kassel;186;93;13;7.0;0;0;94;50.5;67;52;15;30;44.8
897000;Computerkriminalität;01002000;Kiel;345;139;41;11.9;0;0;203;58.8;118;83;35;22;18.6
897000;Computerkriminalität;07111000;Koblenz;179;157;30;16.8;0;0;145;81.0;54;35;19;17;31.5
897000;Computerkriminalität;05315000;Köln;1,298;120;143;11.0;0;0;499;38.4;303;213;90;124;40.9
897000;Computerkriminalität;05114000;Krefeld;267;118;29;10.9;0;0;182;68.2;102;70;32;28;27.5
897000;Computerkriminalität;14713000;Leipzig;1,132;195;107;9.5;0;0;737;65.1;410;271;139;49;12.0
897000;Computerkriminalität;05316000;Leverkusen;98;60;8;8.2;0;0;55;56.1;42;26;16;11;26.2
897000;Computerkriminalität;01003000;Lübeck;271;125;40;14.8;0;0;151;55.7;107;73;34;16;15.0
897000;Computerkriminalität;07314000;Ludwigshafen am Rhein;220;131;29;13.2;0;0;96;43.6;83;52;31;29;34.9
897000;Computerkriminalität;15003000;Magdeburg;324;136;25;7.7;0;0;247;76.2;178;110;68;11;6.2
897000;Computerkriminalität;07315000;Mainz;354;165;45;12.7;0;0;166;46.9;96;63;33;35;36.5
897000;Computerkriminalität;08222000;Mannheim;420;136;49;11.7;0;0;175;41.7;134;73;61;42;31.3
897000;Computerkriminalität;05170024;Moers;64;62;12;18.8;0;0;43;67.2;26;18;8;9;34.6
897000;Computerkriminalität;05116000;Mönchengladbach;452;172;19;4.2;0;0;355;78.5;101;62;39;21;20.8
897000;Computerkriminalität;05117000;Mülheim an der Ruhr;102;60;15;14.7;0;0;42;41.2;27;19;8;14;51.9
897000;Computerkriminalität;09162000;München;718;49;68;9.5;0;0;320;44.6;326;221;105;145;44.5
897000;Computerkriminalität;05515000;Münster;177;56;24;13.6;0;0;58;32.8;65;41;24;21;32.3
897000;Computerkriminalität;05162024;Neuss;75;49;5;6.7;0;0;32;42.7;32;19;13;10;31.3
897000;Computerkriminalität;09564000;Nürnberg;520;101;66;12.7;0;0;392;75.4;273;172;101;126;46.2
897000;Computerkriminalität;05119000;Oberhausen;122;58;12;9.8;0;0;71;58.2;71;41;30;22;31.0
897000;Computerkriminalität;06413000;Offenbach am Main;168;133;14;8.3;0;0;100;59.5;83;61;22;31;37.3
897000;Computerkriminalität;03403000;Oldenburg (Oldenburg);119;71;13;10.9;0;0;67;56.3;53;43;10;12;22.6
897000;Computerkriminalität;03404000;Osnabrück;280;170;44;15.7;0;0;159;56.8;114;81;33;28;24.6
897000;Computerkriminalität;05774032;Paderborn;50;34;3;6.0;0;0;17;34.0;20;14;6;4;20.0
897000;Computerkriminalität;08231000;Pforzheim;125;101;14;11.2;0;0;76;60.8;56;39;17;28;50.0
897000;Computerkriminalität;12054000;Potsdam;200;114;20;10.0;0;0;106;53.0;70;41;29;10;14.3
897000;Computerkriminalität;05562032;Recklinghausen;59;52;2;3.4;0;0;33;55.9;30;23;7;5;16.7
897000;Computerkriminalität;09362000;Regensburg;107;71;9;8.4;0;0;84;78.5;47;31;16;14;29.8
897000;Computerkriminalität;05120000;Remscheid;141;128;4;2.8;0;0;92;65.2;47;33;14;12;25.5
897000;Computerkriminalität;08415061;Reutlingen;83;72;22;26.5;0;0;41;49.4;35;25;10;9;25.7
897000;Computerkriminalität;13003000;Rostock;186;89;15;8.1;0;0;79;42.5;72;54;18;6;8.3
897000;Computerkriminalität;10041100;Saarbrücken;208;115;38;18.3;0;0;87;41.8;61;39;22;25;41.0
897000;Computerkriminalität;03102000;Salzgitter;59;56;4;6.8;0;0;36;61.0;25;20;5;9;36.0
897000;Computerkriminalität;13004000;Schwerin;122;127;11;9.0;0;0;68;55.7;36;28;8;3;8.3
897000;Computerkriminalität;05970040;Siegen;100;98;9;9.0;0;0;66;66.0;36;23;13;10;27.8
897000;Computerkriminalität;05122000;Solingen;104;65;8;7.7;0;0;39;37.5;39;30;9;8;20.5
897000;Computerkriminalität;08111000;Stuttgart;795;126;87;10.9;0;0;484;60.9;259;180;79;114;44.0
897000;Computerkriminalität;07211000;Trier;80;73;8;10.0;0;0;36;45.0;37;30;7;11;29.7
897000;Computerkriminalität;08421000;Ulm;89;71;5;5.6;0;0;70;78.7;35;27;8;10;28.6
897000;Computerkriminalität;06414000;Wiesbaden;217;78;21;9.7;0;0;149;68.7;105;74;31;38;36.2
897000;Computerkriminalität;03103000;Wolfsburg;102;82;8;7.8;0;0;65;63.7;42;29;13;8;19.0
897000;Computerkriminalität;05124000;Wuppertal;245;69;35;14.3;0;0;103;42.0;90;58;32;30;33.3
897000;Computerkriminalität;09663000;Würzburg;75;59;9;12.0;0;0;54;72.0;45;33;12;12;26.7
899000;Straßenkriminalität;05334002;Aachen;6,434;2,613;535;8.3;1;0;819;12.7;923;826;97;368;39.9
899000;Straßenkriminalität;09761000;Augsburg;3,732;1,274;224;6.0;0;1;1,060;28.4;892;781;111;340;38.1
899000;Straßenkriminalität;05378004;Bergisch Gladbach;1,657;1,484;93;5.6;0;1;251;15.1;249;229;20;72;28.9
899000;Straßenkriminalität;11000000;Berlin;112,152;3,104;6,911;6.2;38;43;12,311;11.0;11,823;10,588;1,235;5,262;44.5
899000;Straßenkriminalität;05711000;Bielefeld;5,065;1,523;269;5.3;0;3;862;17.0;902;815;87;326;36.1
899000;Straßenkriminalität;05911000;Bochum;6,918;1,893;468;6.8;4;4;1,380;19.9;1,398;1,226;172;416;29.8
899000;Straßenkriminalität;05314000;Bonn;7,909;2,430;432;5.5;5;4;1,019;12.9;1,080;984;96;326;30.2
899000;Straßenkriminalität;05512000;Bottrop;1,859;1,584;94;5.1;1;0;250;13.4;294;250;44;82;27.9
899000;Straßenkriminalität;03101000;Braunschweig;4,603;1,856;191;4.1;0;1;1,045;22.7;884;793;91;269;30.4
899000;Straßenkriminalität;04011000;Bremen;16,215;2,855;950;5.9;16;10;1,474;9.1;1,662;1,524;138;786;47.3
899000;Straßenkriminalität;04012000;Bremerhaven;2,732;2,417;137;5.0;1;4;365;13.4;455;411;44;143;31.4
899000;Straßenkriminalität;14511000;Chemnitz;3,542;1,435;194;5.5;0;1;896;25.3;784;685;99;287;36.6
899000;Straßenkriminalität;12052000;Cottbus;1,860;1,841;108;5.8;0;1;320;17.2;309;277;32;98;31.7
899000;Straßenkriminalität;06411000;Darmstadt;2,228;1,408;94;4.2;0;0;574;25.8;486;422;64;196;40.3
899000;Straßenkriminalität;05913000;Dortmund;15,747;2,684;1,171;7.4;3;7;2,649;16.8;2,706;2,403;303;988;36.5
899000;Straßenkriminalität;14612000;Dresden;10,288;1,867;658;6.4;6;11;1,904;18.5;1,878;1,733;145;672;35.8
899000;Straßenkriminalität;05112000;Duisburg;10,410;2,090;653;6.3;5;6;1,449;13.9;1,630;1,410;220;640;39.3
899000;Straßenkriminalität;05111000;Düsseldorf;17,198;2,786;956;5.6;5;2;2,122;12.3;2,569;2,283;286;1,071;41.7
899000;Straßenkriminalität;16051000;Erfurt;3,378;1,586;219;6.5;0;5;796;23.6;770;684;86;167;21.7
899000;Straßenkriminalität;09562000;Erlangen;1,421;1,280;106;7.5;0;2;332;23.4;231;207;24;91;39.4
899000;Straßenkriminalität;05113000;Essen;10,165;1,742;601;5.9;1;2;1,593;15.7;1,719;1,515;204;687;40.0
899000;Straßenkriminalität;06412000;Frankfurt am Main;16,472;2,205;1,186;7.2;8;6;2,935;17.8;2,694;2,440;254;1,382;51.3
899000;Straßenkriminalität;08311000;Freiburg im Breisgau;4,448;1,937;258;5.8;0;0;804;18.1;768;698;70;315;41.0
899000;Straßenkriminalität;09563000;Fürth;978;773;56;5.7;0;0;253;25.9;215;196;19;83;38.6
899000;Straßenkriminalität;05513000;Gelsenkirchen;5,815;2,234;361;6.2;0;3;826;14.2;987;853;134;354;35.9
899000;Straßenkriminalität;03159016;Göttingen;3,114;2,605;154;4.9;1;3;504;16.2;512;441;71;137;26.8
899000;Straßenkriminalität;05914000;Hagen;3,306;1,761;164;5.0;1;4;632;19.1;633;555;78;259;40.9
899000;Straßenkriminalität;15002000;Halle (Saale);6,462;2,702;412;6.4;6;5;1,018;15.8;904;806;98;292;32.3
899000;Straßenkriminalität;02000000;Hamburg;57,697;3,152;3,359;5.8;23;8;5,701;9.9;5,863;5,159;704;2,649;45.2
899000;Straßenkriminalität;05915000;Hamm;3,580;1,998;295;8.2;2;2;806;22.5;655;586;69;215;32.8
899000;Straßenkriminalität;03241001;Hannover;13,637;2,549;775;5.7;5;7;3,143;23.0;2,568;2,334;234;1,033;40.2
899000;Straßenkriminalität;08221000;Heidelberg;3,049;1,898;133;4.4;0;0;531;17.4;528;470;58;285;54.0
899000;Straßenkriminalität;08121000;Heilbronn;1,413;1,129;50;3.5;1;1;299;21.2;299;272;27;159;53.2
899000;Straßenkriminalität;05916000;Herne;2,952;1,886;192;6.5;1;3;573;19.4;519;441;78;150;28.9
899000;Straßenkriminalität;03254021;Hildesheim;1,898;1,865;113;6.0;2;2;499;26.3;370;331;39;96;25.9
899000;Straßenkriminalität;09161000;Ingolstadt;1,806;1,335;84;4.7;0;1;350;19.4;424;387;37;174;41.0
899000;Straßenkriminalität;16053000;Jena;1,337;1,203;74;5.5;0;1;286;21.4;302;285;17;90;29.8
899000;Straßenkriminalität;08212000;Karlsruhe;5,141;1,648;229;4.5;2;5;773;15.0;790;739;51;339;42.9
899000;Straßenkriminalität;06611000;Kassel;3,039;1,514;161;5.3;0;3;604;19.9;625;561;64;281;45.0
899000;Straßenkriminalität;01002000;Kiel;6,676;2,693;365;5.5;3;3;897;13.4;871;778;93;268;30.8
899000;Straßenkriminalität;07111000;Koblenz;3,498;3,073;109;3.1;0;2;410;11.7;476;419;57;133;27.9
899000;Straßenkriminalität;05315000;Köln;36,255;3,356;2,776;7.7;12;7;5,322;14.7;5,258;4,597;661;2,221;42.2
899000;Straßenkriminalität;05114000;Krefeld;4,803;2,119;279;5.8;2;2;855;17.8;935;819;116;264;28.2
899000;Straßenkriminalität;14713000;Leipzig;19,365;3,327;1,011;5.2;5;6;2,752;14.2;2,390;2,165;225;614;25.7
899000;Straßenkriminalität;05316000;Leverkusen;3,220;1,968;198;6.1;0;1;582;18.1;676;605;71;191;28.3
